geni_id,name,only_in,father_id,father_name
6000000009238128673,Thomas I /Komnenos Doukas/,export-BloodTree-6000000227240714964.ged,,
6000000127478301887,Thoros /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000001501047184,Guy /d'Ibelin/
6000000013009836254,Thoros /of Armenia/,export-BloodTree-6000000227240714964.ged,6000000006101430421,Hetum I /of Armenia/
6000000013019075408,Thoros III King of Armenia,export-BloodTree-6000000227240714964.ged,6000000003695602736,Levon II (III) /of Armenia/
6000000012303484858,Théodora /Myaces/,export-BloodTree-6000000227240714964.ged,,
6000000083768038183,Tinatin Александровна /Багратиони/,export-BloodTree-6000000227240714964.ged,6000000035615279369,Alexander /Imereti/ II
6000000004869200854,Tiran I /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000004869200833,Vahan III /Mamikonian/
6000000029283707823,Tmg Wilatikta (Bupati Tuban) P. Santibadra,export-BloodTree-6000000227240714964.ged,,
6000000203787610851,"Tmg. Adp. Wirasaba, Sentono Bethek / Pangeran Alif",export-BloodTree-6000000227240714964.ged,6000000190089394843,Ki Ageng Selo Pangeran Banawa
6000000006101354807,Tolita,export-BloodTree-6000000227240714964.ged,6000000006101354780,Oshin /Pahlavuni/ Prince of Lambron
6000000006101354628,Tolita - Doleta /of Armenia/,export-BloodTree-6000000227240714964.ged,6000000007086803438,Stephen /of Armenia/
6000000088007072833,Tribhuwana,export-BloodTree-6000000227240714964.ged,6000000088006641978,Kertanegara
6000000005753522366,Tribhuwana Tunggadewi,export-BloodTree-6000000227240714964.ged,6000000001760042348,Raden Wijaya
6000000207133637845,Tribhuwana Wijayatunggadewi Maharani Majapahit ke-3,export-BloodTree-6000000227240714964.ged,6000000001760042348,Raden Wijaya
6000000024933869651,Tribhuwaneswari /Prameswari/Queen/,export-BloodTree-6000000227240714964.ged,6000000026205591028,Sri Maharajadiraja Sri Kertanegara Wikrama Dharmatunggadewa Raja Singasari
6000000194125013822,Tribuhwanatunggadewi Maharajasa Jayawisnuwardhani (Dyah Gitarja),export-BloodTree-6000000227240714964.ged,6000000194124839870,Raden Wiajaya Monarchy of Majapahit Empire
6000000082600044275,Tulung Ayu,export-BloodTree-6000000227240714964.ged,,
6000000017643128426,Tumenggung /Mas Sumidito/,export-BloodTree-6000000227240714964.ged,6000000017643334019,Surabahu /@ Sunan Pojok/
6000000029762604933,Tumenggung Kertisara / Bupati Jenar,export-BloodTree-6000000227240714964.ged,,
6000000038636367044,Tumenggung Maduseno (Kertiwongso),export-BloodTree-6000000227240714964.ged,6000000002844294350,Mas Jolang Kanjeng Susuhunan Prabu Hanyokrowati
6000000189864765879,Tumenggung Maduseno ? (Kertiwongso),export-BloodTree-6000000227240714964.ged,6000000002844294350,Mas Jolang Kanjeng Susuhunan Prabu Hanyokrowati
6000000191726983821,Tumenggung Perampilan,export-BloodTree-6000000227240714964.ged,6000000191726932823,Pangeran Alas
6000000189798357879,Tumenggung Wilatikta,export-BloodTree-6000000227240714964.ged,6000000018635607644,"{18} Maulana Hasanudin ""Pangeran Sebakingking"""
6000000024338640012,Tunggul Ametung,export-BloodTree-6000000227240714964.ged,6000000003097170967,[49] Sri Kameswara bin /Sri Jayawarsa/ Raja PANJALU / KADIRI 1
6000000007278059777,Udayana bin /Bali 1011-1022/,export-BloodTree-6000000227240714964.ged,6000000040350267192,Janasadu Warmadewa
6000000192779395823,Udoro/Brawijaya VII (1498- 1518),export-BloodTree-6000000227240714964.ged,6000000192779330831,Girindra Wardana / Dyah Ranawijaya Brawijaya VI ( 1478- 1498)
6000000215508382828,Ughurlu Muhammad Beg,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000003796510325,Uknf,export-BloodTree-6000000227240714964.ged,,
6000000002188304042,Uknf /???/,export-BloodTree-6000000227240714964.ged,,
6000000002187821722,Uknf /???/,export-BloodTree-6000000227240714964.ged,,
6000000002188304012,Uknf /???/,export-BloodTree-6000000227240714964.ged,,
6000000002188002430,Uljath /Khanum/ Queen consort of Georgia,export-BloodTree-6000000227240714964.ged,,
6000000031546643205,Ulumpia /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000008521761380,"Bagrat V ""the Great"" /Bagrationi/ king of Georgia"
6000000169594435836,Umm Valad (a slave girl),export-BloodTree-6000000227240714964.ged,,
6000000002187821998,Unknown,export-BloodTree-6000000227240714964.ged,,
6000000016680938643,Unknown,export-BloodTree-6000000227240714964.ged,,
6000000029998079413,Unknown,export-BloodTree-6000000227240714964.ged,,
6000000016681261869,Unknown /ardzrouni/,export-BloodTree-6000000227240714964.ged,,
6000000004869157553,Unknown Wife of Adarnase I of Tao-Klarjeti /of the Nersianid dynasty/,export-BloodTree-6000000227240714964.ged,6000000047396534111,Nerse
6000000008496367209,Unnamed twins,export-BloodTree-6000000227240714964.ged,6000000003481830022,Janus /de Lusignan/ King of Cyprus and Armenia
6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/,export-BloodTree-6000000227240714964.ged,6000000007951369403,Nur od-Din Ali Bek /Aq Qoyunlu/
6000000024948121730,Vacahk /Lord of Gantschi/,export-BloodTree-6000000227240714964.ged,6000000006101354662,Constantine lord of Barbaron
6000000004869200833,Vahan III /Mamikonian/,export-BloodTree-6000000227240714964.ged,6000000008630636074,Dawith l /Mamikonian/
6000000143743976821,Vahram /of Korikos/,export-BloodTree-6000000227240714964.ged,,
6000000011636387994,Vahran /de Hanousse/,export-BloodTree-6000000227240714964.ged,,
6000000083710021326,Vakhtang,export-BloodTree-6000000227240714964.ged,6000000008024207441,David
6000000008531100673,Vakhtang /Bagrationi of Georgia/,export-BloodTree-6000000227240714964.ged,6000000008024207441,David
6000000031547135203,Vakhtang /Bagrationi/ Prince of Georgia,export-BloodTree-6000000227240714964.ged,6000000031546901444,George VIII /Bagrationi/ King of Georgia
6000000008345914624,Vakhtang II /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000009964270896,David
6000000031567617195,Vakhtang III /Bagrationi/ King of Georgia,export-BloodTree-6000000227240714964.ged,6000000008527795054,"Demetrius II ""the Self-Sacrificer"" /Bagrationi/ king of Georgia"
6000000031547031062,Vakhtang IV /Bagrationi/ King of Georgia,export-BloodTree-6000000227240714964.ged,6000000007951073336,Alexander Константинович /Bagrationi/ I
6000000031547424916,Vakhushti /Shalikahsvili/,export-BloodTree-6000000227240714964.ged,,
6000000009243762174,Valentina /..../,export-BloodTree-6000000227240714964.ged,,
6000000009243903049,Valentina /Doria/,export-BloodTree-6000000227240714964.ged,,
6000000099195110031,Valentina /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000009243628925,Palamede /Gattilusio/ lord of Ainos
6000000003122427486,Valentina /Visconti/ queen of Cyprus,export-BloodTree-6000000227240714964.ged,,
6000000009318937423,Valenza /Crispo/,export-BloodTree-6000000227240714964.ged,6000000009246699693,Nicholas /Crispo/ regent of the Archipelago
6000000009247045436,"Valenza /Komnena/ PaLord of Syros, Regent of the Archipelago",export-BloodTree-6000000227240714964.ged,6000000007948054460,John Megas /Komenos/ IV
6000000003827657312,Varaz Tirots /Bagratouni/ Prince of the Bagratids,export-BloodTree-6000000227240714964.ged,6000000005597624541,Smbat Xosrov Shum /Bagratouni/
6000000192920726845,Vasak,export-BloodTree-6000000227240714964.ged,6000000181602168834,Smbat
6000000006101430416,Vasak /Pahlavuni/ Prince of Paperon,export-BloodTree-6000000227240714964.ged,6000000006101354838,Smbat I Hethumen /Pahlavuni/ Prince of Paperon
6000000009305076804,Vasak Sahak (Isaac) III /d'Arménie/,export-BloodTree-6000000227240714964.ged,,
6000000015940811643,Vasilisa of Bulgaria /Shishman/,export-BloodTree-6000000227240714964.ged,4954353449500028686,Michael III Asen /Shishman/
6000000003828396611,Venantius,export-BloodTree-6000000227240714964.ged,,
6000000009318697947,Violante /Crispo/,export-BloodTree-6000000227240714964.ged,6000000009246699693,Nicholas /Crispo/ regent of the Archipelago
6000000071265494849,Violante /Grimaldi/,export-BloodTree-6000000227240714964.ged,6000000009243957547,Pierre /Grimaldi/ baron of Boglio
6000000205172181838,Vuk /Kotromanić/,export-BloodTree-6000000227240714964.ged,5114242601320034155,Stjepan II /Prijezdić Kotromanić/
6000000008879500431,WARAQAH,export-BloodTree-6000000227240714964.ged,6000000003370193030,"Raden Umar Said ""Sunan Muria"" -25 [Karnaka] Walisongo-8"
6000000003097263505,Wajadrawa,export-BloodTree-6000000227240714964.ged,6000000003097473008,[47] Sri Samarawijaya bin /Airlangga/
6000000174567701349,Wanawati Raras,export-BloodTree-6000000227240714964.ged,,
6000000039855399829,Wandan Kuning /Banda/ [19 GGM Ajie Kabul],export-BloodTree-6000000227240714964.ged,,
6000000040411610438,Wandan Sari (Siu Ban Ci) Banyowi,export-BloodTree-6000000227240714964.ged,,
6000000088382333884,Wandansari,export-BloodTree-6000000227240714964.ged,6000000002844294350,Mas Jolang Kanjeng Susuhunan Prabu Hanyokrowati
6000000089229553861,Wangsacipta,export-BloodTree-6000000227240714964.ged,6000000001180676541,Pnbhn. Senapati Danang Suta Wijaya / R. Bagus (1587-1601) Senapati /Danang Sutowijaya/ Raden Bagus Dananjaya
6000000040384624985,Wangsatunggal bin /Fulan/,export-BloodTree-6000000227240714964.ged,6000000040384622947,NN (Putra Citraganda)
6000000024934255593,Waning Hyun (Jayawardhani) Bint /./,export-BloodTree-6000000227240714964.ged,,
6000000117716389842,Warnachaire /de Hesbaye/,export-BloodTree-6000000227240714964.ged,6000000003645915940,Charles (Carloman) V /de Hesbaye/
6000000179543712837,Wasis Jayakusuma II,export-BloodTree-6000000227240714964.ged,6000000179542750823,Adipati Pragola I (Wasis Jayakusuma)
6000000217481812823,Wasis Joyokusumo Pati Sedo Ing Biting Taji Adipati Pragola ke-1,export-BloodTree-6000000227240714964.ged,6000000217471915825,Raden Danang Sutawijaya Panembahan Senapati Adipati Mataram Terakhir Raja / Susuhunan Mataram ke-1 /KI AGENG PAMANAHAN/
6000000001742254888,Waskita Jawi / Ratu Mas (Putri Waskita Jawi) /Pati/,export-BloodTree-6000000227240714964.ged,6000000001742439522,Ki Ageng Penjawi
6000000040325098008,Wastuhayu,export-BloodTree-6000000227240714964.ged,6000000040324791619,Kawindu
6000000040336128739,Watuageung,export-BloodTree-6000000227240714964.ged,,
6000000040335889510,Welengan bin /Tariwulan/,export-BloodTree-6000000227240714964.ged,6000000040965745833,Tariwulan bin /Manisri/
6000000029099054398,Wife for unmerged /./,export-BloodTree-6000000227240714964.ged,,
6000000015066203195,Wife of Mas Djolang Mother of Pangeran Koesoemadiningrat [SBLS] /./,export-BloodTree-6000000227240714964.ged,,
6000000189711941843,Wijayarajasa / Kudamerta (Bhre Wengker) Pamotan,export-BloodTree-6000000227240714964.ged,,
6000000088901742963,Wijil,export-BloodTree-6000000227240714964.ged,6000000002827694776,Raden Mas Said (RM. Said)
6000000000465914925,Wikrama Wardana,export-BloodTree-6000000227240714964.ged,6000000000465931982,Bhre Pajang I
6000000087968604026,Wikramawardana,export-BloodTree-6000000227240714964.ged,,
6000000052978272947,Wikramawardhana,export-BloodTree-6000000227240714964.ged,6000000052978230019,Sumana Singhawardhana
6000000015030487846,Wikramawardhana (Maharaja Empayar Majapahit) /Bhre Mataram/,export-BloodTree-6000000227240714964.ged,6000000006117344033,Singawardhana Dyah /Sumana/
6000000194124638857,Wikramawardhana (Maharaja Majapahit),export-BloodTree-6000000227240714964.ged,6000000194124908826,Singawardhana Bhre Paguhan
6000000189803302831,Wikramawardhana / Raden Gagaksali,export-BloodTree-6000000227240714964.ged,6000000189802418961,"Raden Sumana / Singhawardhana / Bhre Paguhan,"
6000000026255503209,Wikramawardhana /King of Majapahit/,export-BloodTree-6000000227240714964.ged,,
6000000088161749824,Wirabumi,export-BloodTree-6000000227240714964.ged,,
6000000029762641104,Wiratantana,export-BloodTree-6000000227240714964.ged,6000000029762604933,Tumenggung Kertisara / Bupati Jenar
6000000040359181449,Wirayuda bin /Darmaraja/,export-BloodTree-6000000227240714964.ged,6000000040970175164,[47] Darmaraja bin /Sri Jayabupati/
6000000181920852877,Wiromantri,export-BloodTree-6000000227240714964.ged,6000000001180676541,Pnbhn. Senapati Danang Suta Wijaya / R. Bagus (1587-1601) Senapati /Danang Sutowijaya/ Raden Bagus Dananjaya
6000000181920830821,Wirorejo I,export-BloodTree-6000000227240714964.ged,6000000181919870858,
6000000019569446087,Wisnuwardana,export-BloodTree-6000000227240714964.ged,6000000024958217972,Anusapati 1227-1248
6000000090000593246,Wongsoprono,export-BloodTree-6000000227240714964.ged,6000000020359561272,K.P. Adp Djoeminah (Pangeran Balitar-1)
6000000035686120582,Wonontoko,export-BloodTree-6000000227240714964.ged,6000000035686506069,Poo Lan
6000000088050288839,Wuking II,export-BloodTree-6000000227240714964.ged,6000000017938431667,Handayaningrat /Jaka Sengara/
6000000141863401831,X /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000009048960164,Francesco I /Gattilusio/ archon of Lesbos
6000000013732872268,"Xach'ik /Arcruni, Prince of T'ornavan/",export-BloodTree-6000000227240714964.ged,6000000013732721347,Prince /Arcruni/
6000000013732651402,"Xach'ik I (Armenia) /Arcruni, King of Vaspurakan/",export-BloodTree-6000000227240714964.ged,6000000000045679421,Grigor Derenik /Ardsruni/ I Vaspurakan
6000000031567746020,Yadgar /Bagrationi/ Prince of Georgia,export-BloodTree-6000000227240714964.ged,6000000008527795054,"Demetrius II ""the Self-Sacrificer"" /Bagrationi/ king of Georgia"
4873588878100057397,Yakub /Çelebi/,export-BloodTree-6000000227240714964.ged,,
6000000024948571097,Yovhanes /Archbishop of Sis/,export-BloodTree-6000000227240714964.ged,6000000006101354662,Constantine lord of Barbaron
6000000189659247827,Yunus (R. Abdulah),export-BloodTree-6000000227240714964.ged,,
6000000008498083497,Yusuf beg /Aq Qoyunlu/,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000027106464031,Zaal,export-BloodTree-6000000227240714964.ged,6000000007951073336,Alexander Константинович /Bagrationi/ I
6000000042323762968,Zababa-Schuma-Iddina,export-BloodTree-6000000227240714964.ged,6000000042323201181,Marduk-Apal-Iddina
6000000008127500943,Zabel /Rouponi/,export-BloodTree-6000000227240714964.ged,,
6000000127479497827,Zabel /of Saravantikar/,export-BloodTree-6000000227240714964.ged,6000000127479834821,Oshin /of Saravantikar/
6000000013055095655,Zabel /of korikos/,export-BloodTree-6000000227240714964.ged,6000000006101354573,Hetum /I/
6000000013019050829,Zablun,export-BloodTree-6000000227240714964.ged,6000000003695602736,Levon II (III) /of Armenia/
6000000017606685980,Zagan Pasha 12th Grand Vizier,export-BloodTree-6000000227240714964.ged,,
6000000169594897957,Zegnal Beg /Aq Qoyunlu/,export-BloodTree-6000000227240714964.ged,6000000007947744434,Uzun Hassan /bin Ali bin Qara Yoluq Osman/
6000000227239417841,Zipporah,export-BloodTree-6000000227240714964.ged,,
6000000050621475850,Zoe /Dukaina/,export-BloodTree-6000000227240714964.ged,6000000050587708433,Ioannes /Dukas/
6000000081529604147,Zoe /Kantakouzene/,export-BloodTree-6000000227240714964.ged,,
6000000050564102121,Zoe /N/A/,export-BloodTree-6000000227240714964.ged,,
6000000031527300474,Zurab /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000008024207441,David
6000000020220159781,[1] Pangeran Cerbon Arya Megger,export-BloodTree-6000000227240714964.ged,,
6000000040967082219,[40] Dewi Sundara bint /Guruwisuda/,export-BloodTree-6000000227240714964.ged,6000000040336427882,Guruwisuda bin /Rakryan Wuwus/
6000000040978614035,[40] NN (Istri Keturunan ke-4 Balaputradewa) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040976368091,[40] NN (Istri NN (Putra Mpu Daksa)) bin /NN (Putra Mpu Daksa)/,export-BloodTree-6000000227240714964.ged,,
6000000040968011903,[40] NN (Istri Rakryan Jayagiri) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978688864,[40] NN (Keturunan ke-4 Balaputradewa) bin /NN (Cicit Balaputradewa)/,export-BloodTree-6000000227240714964.ged,6000000040978005196,Cicit Balaputradewa bin /Cucu Balaputradewa/
6000000040975149298,[40] NN (Putra Mpu Daksa) bin /Mpu Daksa/,export-BloodTree-6000000227240714964.ged,6000000040338641301,Mpu Daksa bin /Mpu Teguh/
6000000040336534060,[40] Rakryan Kamuning Gading bin /Rakryan Windusakti/,export-BloodTree-6000000227240714964.ged,6000000040333635832,Rakryan Windusakti bin /Arya Kadaton/
6000000040338635560,[40] Rakryan Layang bint /Mpu Daksa/,export-BloodTree-6000000227240714964.ged,6000000040338641301,Mpu Daksa bin /Mpu Teguh/
6000000040967396018,[41] Dewi Ambawati bint /Rakryan Jayagiri/,export-BloodTree-6000000227240714964.ged,6000000040336646888,Jayagiri bin /Rakryan Windusakti/
6000000040976421860,[41] NN (Cucu Mpu Daksa) bin /NN (Putra Mpu Daksa)/,export-BloodTree-6000000227240714964.ged,6000000040975149298,[40] NN (Putra Mpu Daksa) bin /Mpu Daksa/
6000000040976448989,[41] NN (Istri NN (Cucu Mpu Daksa)) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040967392387,[41] NN (Istri Rakryan Jayadrata) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040968129885,[41] NN (Istri Rakryan Limbur Kancana) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978246380,[41] NN (Istri Sri Udayaditya Warmadewa) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040336147702,[41] Rakryan Jayadrata bin /Rakryan Kamuning Gading/,export-BloodTree-6000000227240714964.ged,6000000040336534060,[40] Rakryan Kamuning Gading bin /Rakryan Windusakti/
6000000040967145815,[41] Rakryan Watuageung bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978635984,[41] Sri Udayaditya Warmadewa bin /NN (Keturunan ke-4 Balaputradewa)/,export-BloodTree-6000000227240714964.ged,6000000040978688864,[40] NN (Keturunan ke-4 Balaputradewa) bin /NN (Cicit Balaputradewa)/
6000000040336695047,[42] Dewi Somja bint /Rakryan Limbur Kancana/,export-BloodTree-6000000227240714964.ged,6000000040336509221,Limbur Kancana bin /Rakryan Kamuning Gading/
6000000040969498097,[42] NN (Istri Rakryan Harimurti) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978788836,[42] NN (Istri Sri Cudamani Warmadewa) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040968052004,[42] Rakryan Harimurti bin /Rakryan Jayadrata/,export-BloodTree-6000000227240714964.ged,6000000040336147702,[41] Rakryan Jayadrata bin /Rakryan Kamuning Gading/
6000000040336662062,[42] Rakryan Sunda Sembawa bin /Rakryan Limbur Kancana/,export-BloodTree-6000000227240714964.ged,6000000040336509221,Limbur Kancana bin /Rakryan Kamuning Gading/
6000000040336355688,[42] Rakryan Wulung Gadung bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040977842298,[42] Sri Cudamani Warmadewa bin /Sri Udayaditya Warmadewa/,export-BloodTree-6000000227240714964.ged,6000000040978635984,[41] Sri Udayaditya Warmadewa bin /NN (Keturunan ke-4 Balaputradewa)/
6000000040969443934,[43] NN (Istri Rakryan Gendang) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978481451,[43] NN (Istri Sri Mara-Wijayottunggawarman) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040336607489,[43] Rakryan Gendang bin /Rakryan Wulung Gadung/,export-BloodTree-6000000227240714964.ged,6000000040336355688,[42] Rakryan Wulung Gadung bin /Fulan/
6000000040978640116,[43] Sri Mara-Wijayottunggawarman bin /Sri Cudamani Warmadewa/,export-BloodTree-6000000227240714964.ged,6000000040977842298,[42] Sri Cudamani Warmadewa bin /Sri Udayaditya Warmadewa/
6000000040336747517,[44] Dewa Sanghyang bin /Rakryan Gendang/,export-BloodTree-6000000227240714964.ged,6000000040336607489,[43] Rakryan Gendang bin /Rakryan Wulung Gadung/
6000000040968886226,[44] Dewi Rukmawati bint /Rakryan Gendang/,export-BloodTree-6000000227240714964.ged,6000000040336607489,[43] Rakryan Gendang bin /Rakryan Wulung Gadung/
6000000040970002033,[44] NN (Istri Dewa Sanghyang) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978571310,[44] NN (Istri Sangrama-Vijayottunggawarman) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040976054151,[44] NN (Istri Sri Makutawangsawardhana) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040978361763,[44] Sangrama-Vijayottunggawarman bin /Sri Mara-Wijayottunggawarman/,export-BloodTree-6000000227240714964.ged,6000000040978640116,[43] Sri Mara-Wijayottunggawarman bin /Sri Cudamani Warmadewa/
6000000040969462396,[45] Darmasatyadewa bin /Linggasakti Jayawiguna/,export-BloodTree-6000000227240714964.ged,6000000040336902347,Linggasakti Jayawiguna bin /Fulan/
6000000040976532900,[45] Dharmawangsa Teguh bin /Wijayamreta Wardhana/,export-BloodTree-6000000227240714964.ged,6000000040339205196,Makutawangsawardhana bin /Sri Lokapala/
6000000040976940858,[45] NN (Istri Dharmawangsa Teguh) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040979216822,[45] NN (Istri NN (Putra Sangrama-Vijayottunggawarman)) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040338361380,[45] NN (Putra Sangrama-Vijayottunggawarman) bin /Sangrama-Vijayottunggawarman/,export-BloodTree-6000000227240714964.ged,6000000056631256542,Maharaja Sriwijaya XIII - Sri Cudamani Warmadewa (988–1008)
6000000040970153091,[45] Putri Sriwijaya 1 bint /Fulan/,export-BloodTree-6000000227240714964.ged,6000000040338497000,Sri Mara-Wijayottunggawarman
6000000040336815645,[45] Sanghyang Ageung bin /Dewa Sanghyang/,export-BloodTree-6000000227240714964.ged,6000000040336747517,[44] Dewa Sanghyang bin /Rakryan Gendang/
6000000007278017773,[46] Airlangga bin /Udayana/,export-BloodTree-6000000227240714964.ged,6000000007278059777,Udayana bin /Bali 1011-1022/
6000000040358059716,[46] Bhatari Prethiwi bint /Fulan/,export-BloodTree-6000000227240714964.ged,6000000040969462396,[45] Darmasatyadewa bin /Linggasakti Jayawiguna/
6000000040339928114,[46] Dewi Suddhiswari bint /Fulan/,export-BloodTree-6000000227240714964.ged,6000000040338361380,[45] NN (Putra Sangrama-Vijayottunggawarman) bin /Sangrama-Vijayottunggawarman/
6000000040339346982,[46] Dewi Wulansari bint /Dharmawangsa Teguh/,export-BloodTree-6000000227240714964.ged,6000000040976532900,[45] Dharmawangsa Teguh bin /Wijayamreta Wardhana/
6000000040979383922,[46] NN (Istri NN (Cucu Sangrama-Vijayottunggawarman)) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040976962011,[46] NN (Istri ke-2 Airlangga) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040976803863,[46] NN (Putri Dharmawangsa Teguh) bint /Dharmawangsa Teguh/,export-BloodTree-6000000227240714964.ged,6000000040976532900,[45] Dharmawangsa Teguh bin /Wijayamreta Wardhana/
6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/,export-BloodTree-6000000227240714964.ged,6000000040336815645,[45] Sanghyang Ageung bin /Dewa Sanghyang/
6000000040970175164,[47] Darmaraja bin /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040358937451,[47] Dewi Nirmala bint /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040970396099,[47] Dewi Purnawangi bint /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040359400865,[47] Dewi Sugara bint /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040359384895,[47] Dewi Surabhi bint /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040970857384,[47] NN (Istri Batara Hyang Purnawijaya) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040979937366,[47] NN (Istri Mapanji Garasakan) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040979578916,[47] NN (Istri NN (Cicit Sangrama-Vijayottunggawarman)) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040969990621,[47] NN (Suami Dewi Nirmala (Menteri Kerajaan Bali)) bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040970451065,[47] NN (Suami Dewi Sugara (Menteri Kerajaan Jawa Timur)) bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040977263879,[47] Sanggramawijaya Tunggadewi bint /Airlangga/,export-BloodTree-6000000227240714964.ged,6000000007278017773,[46] Airlangga bin /Udayana/
6000000003097473008,[47] Sri Samarawijaya bin /Airlangga/,export-BloodTree-6000000227240714964.ged,6000000007278017773,[46] Airlangga bin /Udayana/
6000000040970080269,[47] Surendra bin /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040359366895,[47] Wikramajaya bin /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040359209142,[47] Wirakusuma bin /Sri Jayabupati/,export-BloodTree-6000000227240714964.ged,6000000040970360833,[46] Sri Jayabupati bin /Sanghyang Ageung/
6000000040979991413,[48] Alanjung Ahyes bin /Mapanji Garasakan/,export-BloodTree-6000000227240714964.ged,6000000040362956348,Mapanji Garasakan bin /Airlangga/
6000000040362363872,[48] Dewi Puspawati bint /Purnawijaya/,export-BloodTree-6000000227240714964.ged,6000000040358971532,Purnawijaya bin /Sri Jayabupati/
6000000040979443957,[48] NN (Istri NN (Ket. ke-4 Sangrama-Vijayottunggawarman)) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040361958744,[48] Sudakarmawisesa bin /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040362421155,[49] Darmawisaya bin /Sudakarmawisesa/,export-BloodTree-6000000227240714964.ged,6000000040361958744,[48] Sudakarmawisesa bin /Fulan/
6000000040977423070,[49] NN (Istri Cakranegara) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040971456999,[49] NN (Istri Darmawisaya) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040980458495,[49] NN (Istri Sri Aryeswara) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040980573220,[49] NN (Istri Sri Bameswara) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040980011893,[49] NN (Istri Sri Jayawarsa) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040980343677,[49] NN (Istri Sri Sarweswara) bint /Fulan/,export-BloodTree-6000000227240714964.ged,,
6000000040362776146,[49] NN (Ket. ke-5 Sangrama-Vijayottunggawarman) bint /NN (Ket. ke-4 Sangrama-Vijayottunggawarman/,export-BloodTree-6000000227240714964.ged,6000000040362565401,NN (Cicit Sangrama-Vijayottunggawarman) bin /NN (Cicit Sangrama-Vijayottunggawarman)/
6000000003097170967,[49] Sri Kameswara bin /Sri Jayawarsa/ Raja PANJALU / KADIRI 1,export-BloodTree-6000000227240714964.ged,6000000022591286375,Sri Jayawarsa bin /Sri Samarawijaya/
