contrast,own_presence,neighbour_median,neighbours,geni_id,birth_year
2,2,4,2,6000000019508896615,
2,2,4,2,6000000019507453307,
2,2,4,2,6000000019494634654,1770
2,2,4,2,6000000019483124065,1867
2,2,4,2,6000000019461015034,
2,2,4,2,6000000019461008029,
2,2,4,2,6000000019454232306,
2,2,4,2,6000000019454232300,
2,2,4,2,6000000019445766399,
2,2,4,2,6000000019427926112,1913
2,2,4,2,6000000019399492270,1693
2,2,4,2,6000000019389463757,
2,2,4,2,6000000019389165799,
2,2,4,2,6000000019384502597,1725
2,2,4,2,6000000019342370105,1490
2,2,4,2,6000000019328584134,1436
2,2,4,2,6000000019283759920,
2,2,4,2,6000000019276954002,1740
2,2,4,2,6000000019207575755,1903
2,2,4,2,6000000019204611040,
2,2,4,2,6000000019198633819,1265
2,2,4,2,6000000019178721556,1325
2,2,4,2,6000000019127804798,1721
2,2,4,2,6000000019118064692,
2,2,4,2,6000000019116881236,1483
2,2,4,2,6000000019115950941,
2,2,4,2,6000000019109067405,
2,2,4,2,6000000019098349513,1750
2,2,4,2,6000000019083428436,1784
2,2,4,2,6000000019054199549,1724
2,2,4,2,6000000019052397305,1080
2,2,4,2,6000000019034888983,
2,2,4,2,6000000018866796606,1615
2,2,4,2,6000000018864436179,1909
2,2,4,2,6000000018854010059,
2,2,4,2,6000000018852567136,1175
2,2,4,2,6000000018842691105,
2,2,4,2,6000000018842379138,
2,2,4,2,6000000018818917375,
2,2,4,2,6000000018807931121,1801
2,2,4,2,6000000018776631782,1702
2,2,4,2,6000000018751122116,
2,2,4,2,6000000018698501025,1609
2,2,4,2,6000000018694412147,1823
2,2,4,2,6000000018661239860,
2,2,4,2,6000000018651220413,1420
2,2,4,2,6000000018587004007,1864
2,2,4,2,6000000018567986484,
2,2,4,2,6000000018528040829,
2,2,4,2,6000000018485223758,
2,2,4,2,6000000018485220797,
2,2,4,2,6000000018435763026,1801
2,2,4,2,6000000018435401699,1833
2,2,4,2,6000000018432312411,1590
2,2,4,2,6000000018406637366,
2,2,4,2,6000000018406416449,
2,2,4,2,6000000018375824357,
2,2,4,2,6000000018359803774,
2,2,4,2,6000000018358093039,
2,2,4,2,6000000018348361438,1683
2,2,4,2,6000000018320921701,1842
2,2,4,2,6000000018300990628,1689
2,2,4,2,6000000018292540885,
2,2,4,2,6000000018290658327,1684
2,2,4,2,6000000018213965493,
2,2,4,2,6000000018182937427,1780
2,2,4,2,6000000018163169057,1626
2,2,4,2,6000000018163043769,1687
2,2,4,2,6000000018077642466,1689
2,2,4,2,6000000018048906526,
2,2,4,2,6000000017990859508,1690
2,2,4,2,6000000017955957084,1758
2,2,4,2,6000000017955516654,1722
2,2,4,2,6000000017934990420,
2,2,4,2,6000000017924897785,1727
2,2,4,2,6000000017920951498,
2,2,4,2,6000000017915187193,1520
2,2,4,2,6000000017894161144,1659
2,2,4,2,6000000017891102524,1637
2,2,4,2,6000000017889598210,
2,2,4,2,6000000017871066339,1819
2,2,4,2,6000000017845335924,
2,2,4,2,6000000017845089489,
2,2,4,2,6000000017832259395,1650
2,2,4,2,6000000017826639639,
2,2,4,2,6000000017787409305,
2,2,4,2,6000000017787339391,
2,2,4,2,6000000017787277192,1777
2,2,4,2,6000000017757152134,
2,2,4,2,6000000017754038935,
2,2,4,2,6000000017720258497,1667
2,2,4,2,6000000017717507801,1689
2,2,4,2,6000000017642050208,
2,2,4,2,6000000017641987669,
2,2,4,2,6000000017634076661,1701
2,2,4,2,6000000017576937944,
2,2,4,2,6000000017558028791,
2,2,4,2,6000000017543187501,
2,2,4,2,6000000017506184541,1791
2,2,4,2,6000000017504045584,1669
2,2,4,2,6000000017473842084,
2,2,4,2,6000000017471562671,
2,2,4,2,6000000017454173980,
2,2,4,2,6000000017364111217,1848
2,2,4,2,6000000017311632081,
2,2,4,2,6000000017311130950,
2,2,4,2,6000000017219237065,
2,2,4,2,6000000017218971869,1581
2,2,4,2,6000000017199218133,
2,2,4,2,6000000017190753397,
2,2,4,2,6000000017190621587,
2,2,4,2,6000000017159271871,1714
2,2,4,2,6000000017159210296,1711
2,2,4,2,6000000017140746921,
2,2,4,2,6000000017125697553,
2,2,4,2,6000000017122737860,
2,2,4,2,6000000017106273800,
2,2,4,2,6000000017081132540,
2,2,4,2,6000000017080118669,
2,2,4,2,6000000017079512999,
2,2,4,2,6000000017035918048,1820
2,2,4,2,6000000017035703627,1853
2,2,4,2,6000000016973390407,
2,2,4,2,6000000016973114896,1350
2,2,4,2,6000000016965369502,1626
2,2,4,2,6000000016855581267,
2,2,4,2,6000000016855441798,
2,2,4,2,6000000016855430684,
2,2,4,2,6000000016754526402,1741
2,2,4,2,6000000016751297841,1500
2,2,4,2,6000000016648963991,
2,2,4,2,6000000016643223936,1750
2,2,4,2,6000000016625199501,
2,2,4,2,6000000016562164333,
2,2,4,2,6000000016520595731,1712
2,2,4,2,6000000016486371067,1450
2,2,4,2,6000000016476543340,1752
2,2,4,2,6000000016450958980,1766
2,2,4,2,6000000016414765479,
2,2,4,2,6000000016310618217,
2,2,4,2,6000000016310375965,
2,2,4,2,6000000016302621281,1760
2,2,4,2,6000000016273360911,
2,2,4,2,6000000016268047376,1578
2,2,4,2,6000000016266976601,
2,2,4,2,6000000016218815868,
2,2,4,2,6000000016199044669,1759
2,2,4,2,6000000016159129540,
2,2,4,2,6000000016158865798,
2,2,4,2,6000000016120498089,1824
2,2,4,2,6000000016072624984,
2,2,4,2,6000000016070856598,
2,2,4,2,6000000016060048382,
2,2,4,2,6000000016056007399,
2,2,4,2,6000000016000971090,
2,2,4,2,6000000015950351524,
2,2,4,2,6000000015909017401,
2,2,4,2,6000000015886986218,1695
2,2,4,2,6000000015885540430,
2,2,4,2,6000000015865756489,
2,2,4,2,6000000015821175314,1608
2,2,4,2,6000000015713828152,
2,2,4,2,6000000015713559436,1746
2,2,4,2,6000000015702469086,1644
2,2,4,2,6000000015693354186,1900
2,2,4,2,6000000015693176191,1866
2,2,4,2,6000000015685773140,
2,2,4,2,6000000015643893500,
2,2,4,2,6000000015639386429,1470
2,2,4,2,6000000015630722189,
2,2,4,2,6000000015625407445,
2,2,4,2,6000000015619599861,
2,2,4,2,6000000015604179115,1843
2,2,4,2,6000000015596263578,
2,2,4,2,6000000015530848152,
2,2,4,2,6000000015525912363,
2,2,4,2,6000000015509655408,1865
2,2,4,2,6000000015466338047,1670
2,2,4,2,6000000015435397831,1230
2,2,4,2,6000000015434761292,1639
2,2,4,2,6000000015421552967,
2,2,4,2,6000000015411407555,
2,2,4,2,6000000015391860632,
2,2,4,2,6000000015379553057,
2,2,4,2,6000000015364162892,
2,2,4,2,6000000015346040759,1906
2,2,4,2,6000000015332999938,
2,2,4,2,6000000015323391479,1647
2,2,4,2,6000000015311913427,1360
2,2,4,2,6000000015310217390,1932
2,2,4,2,6000000015310084474,1903
2,2,4,2,6000000015261769928,1837
2,2,4,2,6000000015221253525,1280
2,2,4,2,6000000015214249646,
2,2,4,2,6000000015214199750,
2,2,4,2,6000000015214164705,
2,2,4,2,6000000015156688891,1622
2,2,4,2,6000000015110346047,
2,2,4,2,6000000015102586852,1370
2,2,4,2,6000000015076015897,
2,2,4,2,6000000015054430690,
2,2,4,2,6000000015019455850,1440
2,2,4,2,6000000015002857509,
2,2,4,2,6000000014973679264,1737
2,2,4,2,6000000014973546934,
2,2,4,2,6000000014937565355,1908
2,2,4,2,6000000014913068236,1375
2,2,4,2,6000000014764159234,
2,2,4,2,6000000014705112577,1208
2,2,4,2,6000000014675137377,1697
2,2,4,2,6000000014641699846,1470
2,2,4,2,6000000014611645157,1870
2,2,4,2,6000000014557837372,1367
2,2,4,2,6000000014526278090,1772
2,2,4,2,6000000014485089047,1747
2,2,4,2,6000000014421379668,1687
2,2,4,2,6000000014296089047,
2,2,4,2,6000000014275077643,
2,2,4,2,6000000014266676570,
2,2,4,2,6000000014222323206,1490
2,2,4,2,6000000014210269029,1782
2,2,4,2,6000000014149971207,
2,2,4,2,6000000014140338759,1881
2,2,4,2,6000000014106573894,1655
2,2,4,2,6000000014095122696,1693
2,2,4,2,6000000014054546726,1565
2,2,4,2,6000000014052439597,1637
2,2,4,2,6000000014052268419,1639
2,2,4,2,6000000014024603501,1540
2,2,4,2,6000000014024309455,1550
2,2,4,2,6000000013986640996,
2,2,4,2,6000000013969387736,1917
2,2,4,2,6000000013914955478,
2,2,4,2,6000000013903306966,1832
2,2,4,2,6000000013894294328,1600
2,2,4,2,6000000013885722543,1233
2,2,4,2,6000000013884611585,1636
2,2,4,2,6000000013816754274,
2,2,4,2,6000000013770576803,1550
2,2,4,2,6000000013770538155,
2,2,4,2,6000000013763437014,
2,2,4,2,6000000013753139439,1456
2,2,4,2,6000000013687354758,
2,2,4,2,6000000013687040612,1364
2,2,4,2,6000000013686982290,1300
2,2,4,2,6000000013671683000,1681
2,2,4,2,6000000013647303594,
2,2,4,2,6000000013638351476,
2,2,4,2,6000000013601358252,1856
2,2,4,2,6000000013601149941,1828
2,2,4,2,6000000013599219588,1647
2,2,4,2,6000000013593483078,
2,2,4,2,6000000013591221005,
2,2,4,2,6000000013573321209,
2,2,4,2,6000000013570531069,
2,2,4,2,6000000013562238503,
2,2,4,2,6000000013491324118,1861
2,2,4,2,6000000013485382384,1320
2,2,4,2,6000000013484936822,1325
2,2,4,2,6000000013450623169,1610
2,2,4,2,6000000013417875444,
2,2,4,2,6000000013403638825,
2,2,4,2,6000000013392784639,1727
2,2,4,2,6000000013375280596,1732
2,2,4,2,6000000013370675900,1705
2,2,4,2,6000000013330277253,1410
2,2,4,2,6000000013270228140,1778
2,2,4,2,6000000013268894754,1641
2,2,4,2,6000000013234916819,1622
2,2,4,2,6000000013231314902,1686
2,2,4,2,6000000013226823435,1624
2,2,4,2,6000000013226145137,1673
2,2,4,2,6000000013178236014,1036
2,2,4,2,6000000013175648677,1549
2,2,4,2,6000000013174540860,1637
2,2,4,2,6000000013174478735,1671
2,2,4,2,6000000013146451072,
2,2,4,2,6000000013101574199,1805
2,2,4,2,6000000012974691135,1652
2,2,4,2,6000000012974512730,
2,2,4,2,6000000012913339911,1022
2,2,4,2,6000000012878319517,
2,2,4,2,6000000012878228824,
2,2,4,2,6000000012832384549,1775
2,2,4,2,6000000012809829813,1490
2,2,4,2,6000000012797987104,1834
2,2,4,2,6000000012730395573,1656
2,2,4,2,6000000012710196402,
2,2,4,2,6000000012710137584,
2,2,4,2,6000000012686009911,1692
2,2,4,2,6000000012644911664,1857
2,2,4,2,6000000012617984055,1612
2,2,4,2,6000000012616223422,1723
2,2,4,2,6000000012560138517,
2,2,4,2,6000000012528576722,1387
2,2,4,2,6000000012524518374,
2,2,4,2,6000000012499472770,1744
2,2,4,2,6000000012432176421,
2,2,4,2,6000000012432134248,
2,2,4,2,6000000012419543765,1775
2,2,4,2,6000000012411064480,1644
2,2,4,2,6000000012390538505,
2,2,4,2,6000000012381362564,
2,2,4,2,6000000012331121745,1779
2,2,4,2,6000000012318412705,1639
2,2,4,2,6000000012199121286,1657
2,2,4,2,6000000012197096907,1440
2,2,4,2,6000000012196640178,
2,2,4,2,6000000012154363036,
2,2,4,2,6000000012147649960,
2,2,4,2,6000000012135964789,1654
2,2,4,2,6000000012060948174,
2,2,4,2,6000000012058682660,1728
2,2,4,2,6000000012056792321,1660
2,2,4,2,6000000012056021272,
2,2,4,2,6000000012055991308,1383
2,2,4,2,6000000012042778054,1703
2,2,4,2,6000000012025920520,1816
2,2,4,2,6000000012019364937,1330
2,2,4,2,6000000012012473456,1623
2,2,4,2,6000000011984179886,1817
2,2,4,2,6000000011955518254,1082
2,2,4,2,6000000011870126972,
2,2,4,2,6000000011812108263,1680
2,2,4,2,6000000011811431069,
2,2,4,2,6000000011798518218,
2,2,4,2,6000000011744867031,1742
2,2,4,2,6000000011704898638,
2,2,4,2,6000000011703614827,
2,2,4,2,6000000011689529414,
2,2,4,2,6000000011652357455,1789
2,2,4,2,6000000011641049462,1837
2,2,4,2,6000000011625692635,1655
2,2,4,2,6000000011558865585,1094
2,2,4,2,6000000011492788783,1624
2,2,4,2,6000000011492678803,1600
2,2,4,2,6000000011485500771,1215
2,2,4,2,6000000011477633224,
2,2,4,2,6000000011399449682,
2,2,4,2,6000000011381780602,1852
2,2,4,2,6000000011381029213,1707
2,2,4,2,6000000011369488368,
2,2,4,2,6000000011349525071,1844
2,2,4,2,6000000011342326542,
2,2,4,2,6000000011319559463,
2,2,4,2,6000000011273587173,1505
2,2,4,2,6000000011264571971,1674
2,2,4,2,6000000011187005233,
2,2,4,2,6000000011171712476,1906
2,2,4,2,6000000011151779914,1738
2,2,4,2,6000000011113559255,1766
2,2,4,2,6000000011104723499,1841
2,2,4,2,6000000011103046508,1452
2,2,4,2,6000000011099674877,1439
2,2,4,2,6000000011082913733,
2,2,4,2,6000000011078048323,1611
2,2,4,2,6000000011048862213,1510
2,2,4,2,6000000011037408446,1725
2,2,4,2,6000000011025569235,
2,2,4,2,6000000011000848530,
2,2,4,2,6000000010953477622,
2,2,4,2,6000000010935219726,
2,2,4,2,6000000010905945626,
2,2,4,2,6000000010899700972,1722
2,2,4,2,6000000010780028455,1870
2,2,4,2,6000000010733202796,
2,2,4,2,6000000010732946156,
2,2,4,2,6000000010722136156,1150
2,2,4,2,6000000010722031724,1843
2,2,4,2,6000000010715172846,1840
2,2,4,2,6000000010707862531,1712
2,2,4,2,6000000010619872224,1829
2,2,4,2,6000000010619866352,1809
2,2,4,2,6000000010619844359,1832
2,2,4,2,6000000010619796374,1800
2,2,4,2,6000000010619671894,1828
2,2,4,2,6000000010619259898,
2,2,4,2,6000000010485127070,
2,2,4,2,6000000010457045071,1620
2,2,4,2,6000000010450296290,
2,2,4,2,6000000010450239385,
2,2,4,2,6000000010450072133,
2,2,4,2,6000000010449499184,
2,2,4,2,6000000010449496235,
2,2,4,2,6000000010408575427,1365
2,2,4,2,6000000010366378207,
2,2,4,2,6000000010361754163,
2,2,4,2,6000000010358670754,1826
2,2,4,2,6000000010341281989,1698
2,2,4,2,6000000010310752224,
2,2,4,2,6000000010290495336,
2,2,4,2,6000000010241145167,
2,2,4,2,6000000010222375361,920
2,2,4,2,6000000010212172510,
2,2,4,2,6000000010211911786,1566
2,2,4,2,6000000010112930700,
2,2,4,2,6000000010112571156,
2,2,4,2,6000000010002389918,1805
2,2,4,2,6000000009997052591,1620
2,2,4,2,6000000009932226714,1358
2,2,4,2,6000000009870934027,
2,2,4,2,6000000009717733324,
2,2,4,2,6000000009688373889,1280
2,2,4,2,6000000009680520405,
2,2,4,2,6000000009677327597,1724
2,2,4,2,6000000009649010712,1561
2,2,4,2,6000000009627825613,1676
2,2,4,2,6000000009553717535,1909
2,2,4,2,6000000009553476594,1887
2,2,4,2,6000000009517374233,
2,2,4,2,6000000009508355786,
2,2,4,2,6000000009486771899,1749
2,2,4,2,6000000009486515039,
2,2,4,2,6000000009438007253,990
2,2,4,2,6000000009432348494,1129
2,2,4,2,6000000009427551304,1872
2,2,4,2,6000000009424537481,1831
2,2,4,2,6000000009368914042,1861
2,2,4,2,6000000009368602894,1899
2,2,4,2,6000000009316116985,
2,2,4,2,6000000009305030999,
2,2,4,2,6000000009305003569,900
2,2,4,2,6000000009304962147,1092
2,2,4,2,6000000009304948584,890
2,2,4,2,6000000009301462983,1843
2,2,4,2,6000000009236203826,
2,2,4,2,6000000009236000842,1849
2,2,4,2,6000000009226783910,
2,2,4,2,6000000009214771800,925
2,2,4,2,6000000009157550049,
2,2,4,2,6000000009153271359,835
2,2,4,2,6000000009145780266,
2,2,4,2,6000000009142138449,
2,2,4,2,6000000009100465046,1698
2,2,4,2,6000000009100100146,1728
2,2,4,2,6000000008979311081,
2,2,4,2,6000000008895090695,1723
2,2,4,2,6000000008874252447,
2,2,4,2,6000000008867253103,1535
2,2,4,2,6000000008863020059,1670
2,2,4,2,6000000008852841507,1682
2,2,4,2,6000000008844369403,1409
2,2,4,2,6000000008834629974,1809
2,2,4,2,6000000008830988202,892
2,2,4,2,6000000008812706827,1714
2,2,4,2,6000000008777265242,304
2,2,4,2,6000000008752172360,1902
2,2,4,2,6000000008741578247,1736
2,2,4,2,6000000008725472372,1792
2,2,4,2,6000000008711273293,
2,2,4,2,6000000008710357790,
2,2,4,2,6000000008709218929,
2,2,4,2,6000000008698301425,1120
2,2,4,2,6000000008686053392,1730
2,2,4,2,6000000008678996683,1917
2,2,4,2,6000000008664984855,
2,2,4,2,6000000008640675078,1175
2,2,4,2,6000000008630680440,890
2,2,4,2,6000000008629741178,1634
2,2,4,2,6000000008626724174,1678
2,2,4,2,6000000008625364423,
2,2,4,2,6000000008618484624,
2,2,4,2,6000000008612246302,1690
2,2,4,2,6000000008576103333,
2,2,4,2,6000000008538297299,
2,2,4,2,6000000008519345964,
2,2,4,2,6000000008511157206,
2,2,4,2,6000000008502515998,
2,2,4,2,6000000008490135736,1363
2,2,4,2,6000000008447115988,1884
2,2,4,2,6000000008395898695,
2,2,4,2,6000000008394986410,
2,2,4,2,6000000008389853373,1403
2,2,4,2,6000000008371794402,1875
2,2,4,2,6000000008365642657,
2,2,4,2,6000000008331666824,1828
2,2,4,2,6000000008319229985,1874
2,2,4,2,6000000008300529441,
2,2,4,2,6000000008248373000,902
2,2,4,2,6000000008248372996,
2,2,4,2,6000000008248206510,805
2,2,4,2,6000000008248183867,
2,2,4,2,6000000008212825822,1627
2,2,4,2,6000000008211394348,
2,2,4,2,6000000008211192105,
2,2,4,2,6000000008211187579,
2,2,4,2,6000000008177465773,
2,2,4,2,6000000008171000947,
2,2,4,2,6000000008161367495,1580
2,2,4,2,6000000008128867173,1851
2,2,4,2,6000000008102965236,
2,2,4,2,6000000008011381401,
2,2,4,2,6000000007981027791,
2,2,4,2,6000000007980971083,1487
2,2,4,2,6000000007980617623,1624
2,2,4,2,6000000007980446006,
2,2,4,2,6000000007980400396,1604
2,2,4,2,6000000007969557159,1653
2,2,4,2,6000000007966272743,
2,2,4,2,6000000007899720807,
2,2,4,2,6000000007834921617,
2,2,4,2,6000000007805774251,1939
2,2,4,2,6000000007795435859,
2,2,4,2,6000000007787020518,1641
2,2,4,2,6000000007785843319,1230
2,2,4,2,6000000007769783319,
2,2,4,2,6000000007754210329,1625
2,2,4,2,6000000007754210325,1650
2,2,4,2,6000000007735375258,1645
2,2,4,2,6000000007699111241,1906
2,2,4,2,6000000007677328392,1727
2,2,4,2,6000000007648598682,1620
2,2,4,2,6000000007645338406,1656
2,2,4,2,6000000007609718282,
2,2,4,2,6000000007559200551,1644
2,2,4,2,6000000007549301785,1586
2,2,4,2,6000000007521652497,1635
2,2,4,2,6000000007521485662,1643
2,2,4,2,6000000007512031820,
2,2,4,2,6000000007512031813,
2,2,4,2,6000000007512023396,1643
2,2,4,2,6000000007511780698,1739
2,2,4,2,6000000007486387786,1527
2,2,4,2,6000000007471134316,1120
2,2,4,2,6000000007453973970,1170
2,2,4,2,6000000007453861947,
2,2,4,2,6000000007443827177,
2,2,4,2,6000000007442168571,1869
2,2,4,2,6000000007400544452,1010
2,2,4,2,6000000007392745322,
2,2,4,2,6000000007370038251,1770
2,2,4,2,6000000007369880011,1824
2,2,4,2,6000000007356854590,
2,2,4,2,6000000007337427221,440
2,2,4,2,6000000007329841169,1695
2,2,4,2,6000000007329282962,1762
2,2,4,2,6000000007328955712,
2,2,4,2,6000000007283012863,1485
2,2,4,2,6000000007275739403,875
2,2,4,2,6000000007275176776,866
2,2,4,2,6000000007268705942,1332
2,2,4,2,6000000007255388655,1648
2,2,4,2,6000000007252954793,
2,2,4,2,6000000007231638464,
2,2,4,2,6000000007223502447,1580
2,2,4,2,6000000007196270240,1608
2,2,4,2,6000000007190797396,
2,2,4,2,6000000007151074846,1080
2,2,4,2,6000000007151018395,1165
2,2,4,2,6000000007115187210,
2,2,4,2,6000000007090054332,1396
2,2,4,2,6000000007057784035,1065
2,2,4,2,6000000007040255664,
2,2,4,2,6000000006994338707,
2,2,4,2,6000000006981505741,1610
2,2,4,2,6000000006979636178,1781
2,2,4,2,6000000006979636139,
2,2,4,2,6000000006979611265,1829
2,2,4,2,6000000006979611178,
2,2,4,2,6000000006979611175,
2,2,4,2,6000000006959784014,1003
2,2,4,2,6000000006943336008,
2,2,4,2,6000000006925830197,
2,2,4,2,6000000006906376374,516
2,2,4,2,6000000006899789776,
2,2,4,2,6000000006845525425,
2,2,4,2,6000000006844700056,1594
2,2,4,2,6000000006829049411,
2,2,4,2,6000000006803841215,
2,2,4,2,6000000006803795201,
2,2,4,2,6000000006795347925,
2,2,4,2,6000000006793247353,1350
2,2,4,2,6000000006776176198,1613
2,2,4,2,6000000006776176183,1655
2,2,4,2,6000000006738451191,
2,2,4,2,6000000006731703026,1260
2,2,4,2,6000000006727878625,1145
2,2,4,2,6000000006727862810,1340
2,2,4,2,6000000006727830053,1432
2,2,4,2,6000000006725395481,
2,2,4,2,6000000006709501214,1360
2,2,4,2,6000000006596757827,
2,2,4,2,6000000006592313034,
2,2,4,2,6000000006590390123,
2,2,4,2,6000000006589193322,1695
2,2,4,2,6000000006444777194,1463
2,2,4,2,6000000006441218906,1673
2,2,4,2,6000000006441084763,
2,2,4,2,6000000006434664039,1577
2,2,4,2,6000000006357441410,
2,2,4,2,6000000006347128241,
2,2,4,2,6000000006347059839,1635
2,2,4,2,6000000006346935526,1795
2,2,4,2,6000000006346935247,1726
2,2,4,2,6000000006346918650,1861
2,2,4,2,6000000006346873852,1797
2,2,4,2,6000000006346873322,1756
2,2,4,2,6000000006346843988,1842
2,2,4,2,6000000006346108040,1821
2,2,4,2,6000000006290782755,
2,2,4,2,6000000006209528483,
2,2,4,2,6000000006207712833,
2,2,4,2,6000000006146885578,
2,2,4,2,6000000006131369472,
2,2,4,2,6000000006128269774,1826
2,2,4,2,6000000006127713897,1802
2,2,4,2,6000000006127612315,
2,2,4,2,6000000006127490627,1473
2,2,4,2,6000000006101397853,1263
2,2,4,2,6000000006101348048,
2,2,4,2,6000000005925188269,1770
2,2,4,2,6000000005795614965,
2,2,4,2,6000000005791798184,1420
2,2,4,2,6000000005791029008,1763
2,2,4,2,6000000005780275436,
2,2,4,2,6000000005770825837,1889
2,2,4,2,6000000005746512022,
2,2,4,2,6000000005736201921,1743
2,2,4,2,6000000005609543078,1618
2,2,4,2,6000000005609505388,1818
2,2,4,2,6000000005609379987,
2,2,4,2,6000000005608892267,1696
2,2,4,2,6000000005607539483,
2,2,4,2,6000000005607539475,
2,2,4,2,6000000005607524092,1816
2,2,4,2,6000000005607481478,1825
2,2,4,2,6000000005607402502,1655
2,2,4,2,6000000005606851140,1713
2,2,4,2,6000000005599019819,1680
2,2,4,2,6000000005597745892,1467
2,2,4,2,6000000005588266259,
2,2,4,2,6000000005560170033,1520
2,2,4,2,6000000005441933561,1871
2,2,4,2,6000000005441752739,1851
2,2,4,2,6000000005441315983,1857
2,2,4,2,6000000005441275648,1868
2,2,4,2,6000000005441261839,1828
2,2,4,2,6000000005418841606,1630
2,2,4,2,6000000005416397772,1861
2,2,4,2,6000000005414751172,1764
2,2,4,2,6000000005402593973,1350
2,2,4,2,6000000005384080772,
2,2,4,2,6000000005229840418,
2,2,4,2,6000000005205018028,1620
2,2,4,2,6000000005087526432,1550
2,2,4,2,6000000005070040815,
2,2,4,2,6000000005066650491,1449
2,2,4,2,6000000005058389761,1650
2,2,4,2,6000000004974559803,
2,2,4,2,6000000004970486673,1475
2,2,4,2,6000000004869193940,
2,2,4,2,6000000004869186698,1060
2,2,4,2,6000000004869157197,960
2,2,4,2,6000000004869003765,
2,2,4,2,6000000004868995571,1010
2,2,4,2,6000000004868989617,
2,2,4,2,6000000004868989559,
2,2,4,2,6000000004868982232,
2,2,4,2,6000000004861630908,1843
2,2,4,2,6000000004825786945,1682
2,2,4,2,6000000004825752677,1651
2,2,4,2,6000000004825372537,
2,2,4,2,6000000004701767042,1812
2,2,4,2,6000000004688924562,1630
2,2,4,2,6000000004668691541,
2,2,4,2,6000000004578590359,1400
2,2,4,2,6000000004533401786,
2,2,4,2,6000000004496001001,1015
2,2,4,2,6000000004368724388,1510
2,2,4,2,6000000004354367479,1388
2,2,4,2,6000000004344890422,
2,2,4,2,6000000004331117015,
2,2,4,2,6000000004306948922,1641
2,2,4,2,6000000004262219556,968
2,2,4,2,6000000004254623722,
2,2,4,2,6000000004203119419,
2,2,4,2,6000000004203119414,
2,2,4,2,6000000004172599875,1096
2,2,4,2,6000000004168617506,
2,2,4,2,6000000004165289171,
2,2,4,2,6000000004164796799,
2,2,4,2,6000000004146891020,1866
2,2,4,2,6000000004132328921,
2,2,4,2,6000000004109433156,1497
2,2,4,2,6000000004096023610,1680
2,2,4,2,6000000004094821136,978
2,2,4,2,6000000004089064238,1463
2,2,4,2,6000000004082421584,
2,2,4,2,6000000004049335960,
2,2,4,2,6000000003980678102,
2,2,4,2,6000000003887857065,1212
2,2,4,2,6000000003858554988,
2,2,4,2,6000000003858547082,1200
2,2,4,2,6000000003834080877,1210
2,2,4,2,6000000003828421124,1045
2,2,4,2,6000000003828371067,985
2,2,4,2,6000000003828268058,776
2,2,4,2,6000000003828248523,1295
2,2,4,2,6000000003828245468,
2,2,4,2,6000000003828232194,
2,2,4,2,6000000003828182353,1060
2,2,4,2,6000000003828092875,1285
2,2,4,2,6000000003828038189,1475
2,2,4,2,6000000003828029622,1010
2,2,4,2,6000000003827767287,1292
2,2,4,2,6000000003827711155,1101
2,2,4,2,6000000003827685548,950
2,2,4,2,6000000003827661789,1006
2,2,4,2,6000000003827661257,1070
2,2,4,2,6000000003827651000,
2,2,4,2,6000000003827512460,1428
2,2,4,2,6000000003827488345,1075
2,2,4,2,6000000003827470378,1055
2,2,4,2,6000000003827330158,1382
2,2,4,2,6000000003827305897,925
2,2,4,2,6000000003823126002,1595
2,2,4,2,6000000003822939530,1570
2,2,4,2,6000000003821012179,1683
2,2,4,2,6000000003820980102,
2,2,4,2,6000000003803572274,
2,2,4,2,6000000003803546223,
2,2,4,2,6000000003777456537,1635
2,2,4,2,6000000003758501858,1788
2,2,4,2,6000000003758378211,1894
2,2,4,2,6000000003757900790,1867
2,2,4,2,6000000003736041217,1470
2,2,4,2,6000000003735828954,1445
2,2,4,2,6000000003724672457,
2,2,4,2,6000000003724537394,1788
2,2,4,2,6000000003724419666,
2,2,4,2,6000000003714249017,
2,2,4,2,6000000003702312177,1662
2,2,4,2,6000000003702264257,1729
2,2,4,2,6000000003702255920,1631
2,2,4,2,6000000003689963437,
2,2,4,2,6000000003667624889,
2,2,4,2,6000000003645989204,
2,2,4,2,6000000003645989194,
2,2,4,2,6000000003645896423,
2,2,4,2,6000000003637780999,1590
2,2,4,2,6000000003608912601,1615
2,2,4,2,6000000003536126773,
2,2,4,2,6000000003531129345,
2,2,4,2,6000000003515820705,
2,2,4,2,6000000003495422151,1125
2,2,4,2,6000000003493656401,
2,2,4,2,6000000003493396385,
2,2,4,2,6000000003493266302,1560
2,2,4,2,6000000003493263716,
2,2,4,2,6000000003493243536,
2,2,4,2,6000000003493224747,
2,2,4,2,6000000003493098658,1628
2,2,4,2,6000000003492072086,1665
2,2,4,2,6000000003492072076,1627
2,2,4,2,6000000003492072041,1630
2,2,4,2,6000000003491990501,1853
2,2,4,2,6000000003491988259,1882
2,2,4,2,6000000003463788542,1655
2,2,4,2,6000000003455121482,1388
2,2,4,2,6000000003395703478,
2,2,4,2,6000000003362805826,1867
2,2,4,2,6000000003352970938,
2,2,4,2,6000000003299356979,1532
2,2,4,2,6000000003299270716,1512
2,2,4,2,6000000003268059646,963
2,2,4,2,6000000003246466598,
2,2,4,2,6000000003243294107,1400
2,2,4,2,6000000003242888121,
2,2,4,2,6000000003239619848,
2,2,4,2,6000000003223107326,
2,2,4,2,6000000003223018431,
