geni_id,sex,raw_name,givn,surn,given_part,ordinal_token,ordinal_value,kind,token_index,given_tokens,patronymic_links,source_file
6000000001889982546,M,Ruprecht I. //,Ruprecht I.,von Nassau,Ruprecht I.,I,1,single-letter,1,2,0,export-Forest-6000000227298391886.ged
6000000195786797846,M,Rurik-házi I. György halicsi fejedelem,György,Rurik-házi,Rurik-házi I. György halicsi fejedelem,I,1,single-letter,1,5,0,export-Forest-6000000227225628908.ged
6000000032998253349,M,Rustam I of the Bavandids,Rustam I,,Rustam I of the Bavandids,I,1,single-letter,1,5,0,export-Forest-23.ged
6000000002187796218,M,"Rutger I, Graf von Kleve",Rutger I.,van Kleef,"Rutger I, Graf von Kleve",I,1,single-letter,1,5,0,export-Forest-6000000227227104853.ged
6000000068218207320,F,Ruth I. /Toftø/,Ruth I.,Toftø,Ruth I.,I,1,single-letter,1,2,0,export-Forest-6000000227299732860.ged
6000000013710800849,M,"Ruy Díaz de Mendoza, I conde de Castrojeriz",Ruy,Díaz de Mendoza,"Ruy Díaz de Mendoza, I conde de Castrojeriz",I,1,single-letter,4,8,0,export-Forest-6000000227297762830.ged
6000000003827940428,M,"Rénaud I, comte de Tonnerre",Rénaud I,de Tonnerre,"Rénaud I, comte de Tonnerre",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000003615712713,M,"Rénaud I, vicomte d'Auxerre",Rénaud I,d'Auxerre,"Rénaud I, vicomte d'Auxerre",I,1,single-letter,1,4,0,export-Forest-6000000227227104853.ged
6000000176624309868,M,SAMIRONO I /BAPANGAN/,SAMIRONO I,,SAMIRONO I,I,1,single-letter,1,2,0,export-Forest-21.ged
6000000018545694453,M,SUMITRA AMITRAJIT I,SUMITRA AMITRAJIT,,SUMITRA AMITRAJIT I,I,1,single-letter,2,3,0,export-Forest-6000000178918116832.ged
6000000173430474417,M,Sa'd I b. Mawdud /atabeg of Salghurids of Fars (r.1198-1226)/,Sa'd I b. Mawdud,,Sa'd I b. Mawdud,I,1,single-letter,1,4,0,export-Forest-36.ged
6000000210520949831,M,Safay I Harsiataw /King of Axum/,Safay I Harsiataw,,Safay I Harsiataw,I,1,single-letter,1,3,0,export-Forest-6000000227254497932.ged
6000000210521002821,M,Safelya I Sabakon /King of Axum/,Safelya I Sabakon,,Safelya I Sabakon,I,1,single-letter,1,3,0,export-Forest-6000000227254497932.ged
6000000210520426832,M,Saham I Lakniduga III /King of Axum/,Saham I Lakniduga III,,Saham I Lakniduga III,I,1,single-letter,1,4,0,export-Forest-6000000227254497932.ged
6000000002364477448,M,"Saint Ethelbert I, King of Kent",Æðelbeorht,,"Saint Ethelbert I, King of Kent",I,1,single-letter,2,6,0,export-Forest-6000000227086455824.ged
6000000000312820005,M,"Saint Hesychius I, bishop of Vienne",Ecdicius Avitus (Isice),,"Saint Hesychius I, bishop of Vienne",I,1,single-letter,2,6,0,export-Forest-6000000209079906821.ged
6000000041137333411,F,Salome I of Idumaea,Salome I of Idumaea,,Salome I of Idumaea,I,1,single-letter,1,4,0,export-Forest-6000000178918116832.ged
6000000002187829104,M,Sambor I /Samborides/,Sambor I,Samborides,Sambor I,I,1,single-letter,1,2,0,export-Forest.ged
6000000009432256480,M,Samos I Theosibes Dikaios King of Commagene,Samos,,Samos I Theosibes Dikaios King of Commagene,I,1,single-letter,1,7,0,export-Forest-6000000178918116832.ged
6000000083566239005,M,Samuel Hermundsen I,Samuel,Hermundsen,Samuel Hermundsen I,I,1,single-letter,2,3,0,export-Forest-6000000227300039935.ged
6000000034849684323,M,Samuel I /ben Hananel II/,Samuel I,,Samuel I,I,1,single-letter,1,2,1,export-Forest-40.ged
6000000016254584618,M,"Sanballat I, Governor of Samaria","Sanballat ""the Horonite""",,"Sanballat I, Governor of Samaria",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000016835724042,M,"Sanche I de La Barthe, comte d'Arné",Sanche,de La Barthe,"Sanche I de La Barthe, comte d'Arné",I,1,single-letter,1,7,0,export-Forest-6000000227086620980.ged
6000000000424646987,M,"Sanche I, duc de Gascogne",Sans I Lupus,,"Sanche I, duc de Gascogne",I,1,single-letter,1,5,0,export-Forest-6000000227086620980.ged
6000000003827661958,M,"Sanche I, vicomte de la Barthe",Sanche Auriol,de la Barthe,"Sanche I, vicomte de la Barthe",I,1,single-letter,1,6,0,export-Forest-6000000227086620980.ged
6000000003593750913,M,"Sancho I ""El Craso"" //","Sancho I ""El Craso""",de León,"Sancho I ""El Craso""",I,1,single-letter,1,4,0,export-Forest-6000000227225654852.ged
6000000003795473559,M,Sancho I /Garcés/ 1er. Rey de Pamplona,Sancho I,Garcés,Sancho I,I,1,single-letter,1,2,0,export-Forest-6000000227226850980.ged
6000000078099808649,M,Sancho I /López de Gascuña/,Sancho I,López de Gascuña,Sancho I,I,1,single-letter,1,2,0,export-Forest-6000000209295506839.ged
6000000004142267987,M,Sancho I /Ordóñez/ rey titular de Galicia,Sancho I,,Sancho I,I,1,single-letter,1,2,0,export-Forest-6000000227226850980.ged
6000000007158955898,M,Sancho I /de Antillón/,Sancho I,,Sancho I,I,1,single-letter,1,2,0,export-Forest-31.ged
6000000002187798936,M,Sancho I Mittara /of Gascony/ Duke,Sancho I Mittara,,Sancho I Mittara,I,1,single-letter,1,3,0,export-Forest-6000000227086620980.ged
6000000217363845822,M,Sancho I Ramirez /de Aragon/ Rey Sancho I de Aragón y V de Pamplona,Sancho I Ramirez,de Aragon,Sancho I Ramirez,I,1,single-letter,1,3,0,export-Forest-31.ged
6000000001196257237,M,"Sancho I o Povoador, rei de Portugal",Sancho I «o Povoador»,Martinho,Sancho I,I,1,single-letter,1,2,1,export-Ancestors.ged
6000000078101005126,M,Sancho Sánchez I /Mittara de Gascuña/,Sancho Sánchez I,Mittara de Gascuña,Sancho Sánchez I,I,1,single-letter,2,3,0,export-Forest-6000000209295506839.ged
6000000006906706526,M,"Sanç I d'Aragón, comte de Cerdanya",Sancho I,,"Sanç I d'Aragón, comte de Cerdanya",I,1,single-letter,1,6,0,export-Forest-6000000227086620980.ged
6000000102663869915,F,Sara I. /Günzburg/,Sara I.,Günzburg,Sara I.,I,1,single-letter,1,2,0,export-Forest-6000000227227142945.ged
6000000011273038094,F,Sarah I /Loomis/,Sarah I,Loomis,Sarah I,I,1,single-letter,1,2,0,export-Descendants-6000000227040600959.ged
6000000031045320307,M,"Sargis I, Prince of Samtskhe",Sargis,,"Sargis I, Prince of Samtskhe",I,1,single-letter,1,5,0,export-Forest-22.ged
6000000003827151318,M,"Sauromaces I, King of Iberia",Sauromaces I,of Iberia,"Sauromaces I, King of Iberia",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000003828256988,M,"Sauromates I, king of Bosphorus",Tiberius Julius Sauromates,,"Sauromates I, king of Bosphorus",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000030459133319,M,Sayyid Sultan Pamijahan I / Abdul Qodir Awwal Azmatkhan / Prabu Layakusumah /Abdul Rahim (Aria Teja-Bupati Tuban)/,Sayyid Sultan Pamijahan I / Abdul Qodir Awwal Azmatkhan / Prabu Layakusumah,Abdul Rahim (Aria Teja-Bupati Tuban),Sayyid Sultan Pamijahan I,I,1,single-letter,3,4,0,export-Forest-14.ged
6000000056991809036,M,Scalco I /von Rantzau/,Scalco I,,Scalco I,I,1,single-letter,1,2,0,export-Forest-6000000227227104853.ged
6000000066149843867,M,"Scaloro degli Uberti, I conte di Asaro",Scaloro,,"Scaloro degli Uberti, I conte di Asaro",I,1,single-letter,3,7,0,export-Forest-6000000227297393968.ged
6000000003645859156,M,Schavasp I /Arcruni/ Of Artsruni,Schavasp I,Arcruni,Schavasp I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000042325392108,M,Scheschonq I,Scheschonq I,,Scheschonq I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000089356434855,M,Schinella I /di Collalto/ conte di Treviso,Schinella I,,Schinella I,I,1,single-letter,1,2,0,export-Descendants-6000000227086455824.ged
6000000042306094934,M,"Schuttarna I /Mitanni, van/",Schuttarna I,,Schuttarna I,I,1,single-letter,1,2,0,export-Forest-35.ged
6000000209058145828,M,Scorpion I,Scorpion I,,Scorpion I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000210520170837,M,Sebah Maharna Kristos I /King of Axum/,Sebah Maharna Kristos I,,Sebah Maharna Kristos I,I,1,single-letter,3,4,0,export-Forest-6000000227254497932.ged
6000000011136750806,M,"Sehertawy Intef I ""the Great"" Pharaoh of Egypt","Sehertawy Intef I ""the Great""",,"Sehertawy Intef I ""the Great"" Pharaoh of Egypt",I,1,single-letter,2,8,0,export-Forest-46.ged
6000000076554582298,M,"Sekhemkheperre Setepenre Osorkon I, Pharaoh of Egypt /(22nd Dynasty)/","Sekhemkheperre Setepenre Osorkon I, Pharaoh of Egypt",,"Sekhemkheperre Setepenre Osorkon I, Pharaoh of Egypt",I,1,single-letter,3,7,0,export-Forest-46.ged
6000000016290150031,M,Sekhemre Wadjkhaw Sobekemsaf I,Sekhemre Wadjkhaw Sobekemsaf I,,Sekhemre Wadjkhaw Sobekemsaf I,I,1,single-letter,3,4,0,export-Forest-46.ged
6000000047323320403,M,"Sekhemre-shedtawi Sebekemsaf I, King of Egypt","Sekhemre-shedtawi Sebekemsaf I, King of Egypt",,"Sekhemre-shedtawi Sebekemsaf I, King of Egypt",I,1,single-letter,2,6,0,export-Forest-46.ged
6000000029811892415,M,"Sekhemre-shedtawi Sebekemsaf I, King of Egypt /./","Sekhemre-shedtawi Sebekemsaf I, King of Egypt",,"Sekhemre-shedtawi Sebekemsaf I, King of Egypt",I,1,single-letter,2,6,0,export-Forest-46.ged
6000000020025815669,M,Selyf I /ap Brochwel I/ King of Powys,Selyf I,,Selyf I,I,1,single-letter,1,2,1,export-Forest-6000000227086506866.ged
6000000003828250084,M,Senebrun I /de Goth/,Senebrun I,,Senebrun I,I,1,single-letter,1,2,0,export-Forest-25.ged
6000000047324167862,M,"Sensusret I Kheperkare, King of Egypt","Sensusret I Kheperkare, King of Egypt",,"Sensusret I Kheperkare, King of Egypt",I,1,single-letter,1,6,0,export-Forest-46.ged
6000000018565185173,M,"Sensusret I Kheperkare, King of Egypt ""the KA of RE is created"" /./","Sensusret I Kheperkare, King of Egypt ""the KA of RE is created""",,"Sensusret I Kheperkare, King of Egypt ""the KA of RE is created""",I,1,single-letter,1,12,0,export-Forest-46.ged
6000000210521031851,M,Sera I Tomai /King of Axum/,Sera I Tomai,,Sera I Tomai,I,1,single-letter,1,3,0,export-Forest-6000000227254497932.ged
6000000205109046841,M,"Serge I Siounides, Prince of Sionie",Serge I,Siounides,"Serge I Siounides, Prince of Sionie",I,1,single-letter,1,6,0,export-Forest-23.ged
6000000008630657229,M,"Sergio I, duca di Napoli",Sergio,,"Sergio I, duca di Napoli",I,1,single-letter,1,5,0,export-Ancestors-6000000177921459114.ged
6000000008248188628,M,Serlone I /d'Altavilla/,Serlone I,d'Altavilla,Serlone I,I,1,single-letter,1,2,0,export-Forest-6000000227227104853.ged
6000000029831727863,M,Sertorio I /Collalto/,Sertorio I,Collalto,Sertorio I,I,1,single-letter,1,2,0,export-Forest-6000000227295542846.ged
6000000000351094258,M,"Seti I, Pharaon of Egypt",Menmaatre Seti,,"Seti I, Pharaon of Egypt",I,1,single-letter,1,5,0,export-Forest-46.ged
6000000210520676821,M,Setwa Germa Asfare I /King of Axum/,Setwa Germa Asfare I,,Setwa Germa Asfare I,I,1,single-letter,3,4,0,export-Forest-6000000227254497932.ged
6000000217034875837,M,Seuthes I,Seuthes,,Seuthes I,I,1,single-letter,1,2,0,export-Forest-17.ged
6000000017965793919,M,Severt I. /Halverson/,Severt I.,Halverson,Severt I.,I,1,single-letter,1,2,0,export-Forest-6000000227300121832.ged
6000000002187699949,M,Sextus Cocceius Severianus I of /Severianus I/,Sextus Cocceius Severianus I of,Severianus I,Sextus Cocceius Severianus I of,I,1,single-letter,3,5,0,export-Forest-6000000178918116832.ged
6000000003051146604,M,"Sextus Julius Caesar, I",Sextus Julius Caesar,,"Sextus Julius Caesar, I",I,1,single-letter,3,4,0,export-Forest-6000000178918116832.ged
6000000003483809417,M,Sextus Julius I /Of Rome/,Sextus Julius I,,Sextus Julius I,I,1,single-letter,2,3,0,export-Forest-6000000178918116832.ged
6000000054042346891,M,Shahriyar I /Prince/Emir of Tabaristan/,Shahriyar I,,Shahriyar I,I,1,single-letter,1,2,0,export-Forest-23.ged
6000000033135551915,M,Shahriyar I of the Bavandids,Shahriyar,,Shahriyar I of the Bavandids,I,1,single-letter,1,5,0,export-Forest-23.ged
6000000024566489421,M,Shahryar I,Shahryar,,Shahryar I,I,1,single-letter,1,2,0,export-Forest-6000000209295506839.ged
6000000178916323880,M,Shalma I ben Phinehas /Samaritan High Priest/,Shalma I ben Phinehas,,Shalma I,I,1,single-letter,1,2,1,export-Forest-6000000178795709821.ged
6000000002187705592,M,Shalmaneser I King of Assyria,Shalmaneser I,,Shalmaneser I King of Assyria,I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000178918781824,M,Shalom I ben Shembet /Samaritan High Priest/,Shalom I ben Shembet,,Shalom I,I,1,single-letter,1,2,1,export-Forest-6000000178918116832.ged
6000000030971152421,M,"Shalva I, Prince of Samtskhe",Shalva,,"Shalva I, Prince of Samtskhe",I,1,single-letter,1,5,0,export-BloodTree-6000000178918541826.ged
6000000003645997130,F,Shaqilath I,Shaqilath I,,Shaqilath I,I,1,single-letter,1,2,0,export-Forest-29.ged
6000000021237569246,M,Sharif Pangeran Sutajaga I,Sharif Pangeran Sutajaga I,,Sharif Pangeran Sutajaga I,I,1,single-letter,3,4,0,export-Forest-14.ged
6000000002517733482,M,Sharma-Adad I King of Assyria,Sharma-Adad I,,Sharma-Adad I King of Assyria,I,1,single-letter,1,5,0,export-BloodTree-6000000178918541826.ged
6000000054042538827,M,Sharwin I /Prince/Emir of Tabaristan/,Sharwin I,,Sharwin I,I,1,single-letter,1,2,0,export-Forest-23.ged
6000000007176713157,M,Sharwin I of the Bavandids,Shahriyar,,Sharwin I of the Bavandids,I,1,single-letter,1,5,0,export-Forest-23.ged
6000000000795569798,M,Shemaya I //,Shemaya I,ben Shlomo,Shemaya I,I,1,single-letter,1,2,0,export-BloodTree-6000000209655085851.ged
6000000015211291801,F,Shesh I,Shesh I,,Shesh I,I,1,single-letter,1,2,0,export-Forest-46.ged
6000000006930605572,M,"Sicone I, principe di Benevento",Sicone,di Benevento,"Sicone I, principe di Benevento",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000004533510172,M,Siconolfo I /Summicula/ gastaldo di Aquino,Siconolfo I,,Siconolfo I,I,1,single-letter,1,2,0,export-Forest-6000000227297393968.ged
6000000002154486567,M,"Siegbert I, roi d'Austrasie",Siegbert,,"Siegbert I, roi d'Austrasie",I,1,single-letter,1,4,0,export-Forest-6000000227086455824.ged
6000000002187825190,M,Siegfried I // Graaf van Ballenstedt en Orlamünde,Siegfried I,von Ballenstedt,Siegfried I,I,1,single-letter,1,2,0,export-Forest.ged
6000000009706010482,M,Siegfried I /Herzog von Anhalt-Zerbst/ Fürst zu Anhalt-Zerbst,Siegfried I,Herzog von Anhalt-Zerbst,Siegfried I,I,1,single-letter,1,2,0,export-Forest.ged
6000000002750141103,M,Siegfried I /von Sponheim/ Graf im Pustertal,Siegfried I,,Siegfried I,I,1,single-letter,1,2,0,export-Ancestors-6000000177921459114.ged
6000000023001345999,M,Siegfried I /von der Hude/,Siegfried I,von der Hude,Siegfried I,I,1,single-letter,1,2,0,export-Forest-6000000227299182891.ged
6000000029369304996,M,"Siegfried I, Graf von Pielstein & Mörle /von Peilstein/ I","Siegfried I, Graf von Pielstein & Mörle",,"Siegfried I, Graf von Pielstein & Mörle",I,1,single-letter,1,7,0,export-Descendants-6000000227086244080.ged
6000000002214101629,M,"Siegfried I, comte de Luxembourg",Siegfried,,"Siegfried I, comte de Luxembourg",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000002187814722,M,"Siegfried I, count of Northeim",Siegfried,von Northeim,"Siegfried I, count of Northeim",I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000003828274620,M,"Sieghard I, Graf in der Kraichgau",Sieghard I (Siggerus),von Kraichgau,"Sieghard I, Graf in der Kraichgau",I,1,single-letter,1,6,0,export-Ancestors-6000000177921459114.ged
6000000006727858975,M,Siegmund I /von Gleichen-Tonna/ graf,Siegmund I,,Siegmund I,I,1,single-letter,1,2,0,export-Forest-6000000227289792822.ged
6000000015489563577,M,Siegmund I /von Kirchberg/,Siegmund I,von Kirchberg,Siegmund I,I,1,single-letter,1,2,0,export-Forest-32.ged
6000000036293544796,M,Siegmund I. /Burggraf von Kirchberg/,Siegmund I.,Burggraf von Kirchberg,Siegmund I.,I,1,single-letter,1,2,0,export-Forest-32.ged
6000000002188002606,M,Siemowit I,Siemowit I,,Siemowit I,I,1,single-letter,1,2,0,export-Forest.ged
6000000040389723106,M,Sigeboto I /Henneberg - Popponische Linien/ Herr,Sigeboto I,Henneberg - Popponische Linien,Sigeboto I,I,1,single-letter,1,2,0,export-Forest-6000000227298391886.ged
6000000186225891233,M,Sigfried I /von Möhring/,Sigfried I,von Möhring,Sigfried I,I,1,single-letter,1,2,0,export-Descendants-6000000227086244080.ged
6000000008177457900,M,Sigfried I von Oldenburg,Sigfried I,,Sigfried I von Oldenburg,I,1,single-letter,1,4,0,export-Forest-6000000227086455824.ged
6000000024431403155,M,Sigismondo I /d'Este/ signore di S.Martino,Sigismondo I,,Sigismondo I,I,1,single-letter,1,2,0,export-Forest-6000000227295542846.ged
6000000016973985113,M,Sigismund Adam I /von Wolff/,Sigismund Adam I,von Wolff,Sigismund Adam I,I,1,single-letter,2,3,0,export-Forest-6000000227297999821.ged
6000000003243063832,M,Sigismund I Fürst von Anhalt-Zerbst,Sigismund I,Askanier,Sigismund I Fürst von Anhalt-Zerbst,I,1,single-letter,1,5,0,export-Forest-6000000227289792822.ged
6000000008418676689,M,Sigiswald I //,Sigiswald I,De Thérouanne,Sigiswald I,I,1,single-letter,1,2,0,export-Forest-6000000227086455824.ged
6000000054356770844,M,Sigram I /De Hesbaye/,Sigram I,De Hesbaye,Sigram I,I,1,single-letter,1,2,0,export-Forest-6000000209295506839.ged
352661220670011912,M,"Siguin I, duc de Gascogne",Siguin I,,"Siguin I, duc de Gascogne",I,1,single-letter,1,5,0,export-Forest-6000000227086620980.ged
6000000001699428281,M,"Silo I, rey de Asturias",Silo I,de Asturias,"Silo I, rey de Asturias",I,1,single-letter,1,5,0,export-Forest-6000000227226850980.ged
6000000007273660146,M,Silvius I Nimrod /Württemberg/ Herzog von Württemberg-Oels,Silvius I Nimrod,Württemberg,Silvius I Nimrod,I,1,single-letter,1,3,0,export-Descendants-6000000177955802827.ged
6000000013237223281,M,Simeon I //,Simeon I,Saddiq ben Elias,Simeon I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000003827477151,M,Simon I //,Simon I,von Sponheim,Simon I,I,1,single-letter,1,2,0,export-Forest-6000000227298315838.ged
6000000009968762834,M,Simon I /Medgyesi - Megyesaljai/,Simon I,,Simon I,I,1,single-letter,1,2,0,export-Forest-10.ged
6000000011914652359,M,Simon I /Mendel/,Simon I,,Simon I,I,1,single-letter,1,2,0,export-Forest-6000000227227142945.ged
6000000134904682826,M,Simon I /de Sexfontaines/,Simon I,,Simon I,I,1,single-letter,1,2,0,export-Forest-6000000227297393968.ged
6000000008568510486,M,Simon I /van Opper-Lotharingen/,Simon I,van Opper-Lotharingen,Simon I,I,1,single-letter,1,2,0,export-Forest.ged
6000000017455873025,M,Simon I Wecker /von Zweibrücken-Bitsch/,Simon I Wecker,von Zweibrücken-Bitsch,Simon I Wecker,I,1,single-letter,1,3,0,export-Forest.ged
6000000002187911549,M,"Simon I de Lusignan, seigneur de Lezay",Simon,de Lusignan,"Simon I de Lusignan, seigneur de Lezay",I,1,single-letter,1,7,0,export-Forest-6000000227086620980.ged
6000000002043192285,M,"Simon I de Senlis, Earl of Huntingdon",Simon,de Senlis,"Simon I de Senlis, Earl of Huntingdon",I,1,single-letter,1,7,0,export-Forest-6000000227298391886.ged
6000000017872723818,M,Simon I van de Werve,Simon,,Simon I van de Werve,I,1,single-letter,1,5,0,export-Forest-6000000227254550821.ged
6000000006727878670,M,"Simon I, Count Of /Saarbrucken/","Simon I, Count Of",,"Simon I, Count Of",I,1,single-letter,1,4,0,export-Forest.ged
6000000003827464105,M,"Simon I, Edler Herr zur Lippe",Simon l.,zur Lippe,"Simon I, Edler Herr zur Lippe",I,1,single-letter,1,6,0,export-Forest-6000000227298391886.ged
6000000104004211894,M,"Simon I, Graf von /Zweibrücken-Eberstein/","Simon I, Graf von",Zweibrücken-Eberstein,"Simon I, Graf von",I,1,single-letter,1,4,0,export-Forest.ged
6000000003828092956,M,"Simon I, Graf von Geroldseck",Simon I,von Geroldseck,"Simon I, Graf von Geroldseck",I,1,single-letter,1,5,0,export-Forest-32.ged
6000000003827488457,M,"Simon I, Graf von Salm",Simon,von Salm,"Simon I, Graf von Salm",I,1,single-letter,1,5,0,export-Forest-6000000227254550821.ged
6000000002187820184,M,"Simon I, Graf von Sponheim",Simon,,"Simon I, Graf von Sponheim",I,1,single-letter,1,5,0,export-Forest.ged
6000000004533774058,M,"Simon I, Graf von Tecklenburg",Simon,von Tecklenburg,"Simon I, Graf von Tecklenburg",I,1,single-letter,1,5,0,export-Forest-32.ged
6000000003827496388,M,Simon I. /von Teck/ Herzog,Simon I.,,Simon I.,I,1,single-letter,1,2,0,export-Forest-32.ged
6000000015165736101,M,Simone I /Ventimiglia/ 5th Marchese di Geraci,Simone I,Ventimiglia,Simone I,I,1,single-letter,1,2,0,export-Forest-31.ged
6000000000234429846,M,"Sir Alan la Zouche, I",Alan,,"Sir Alan la Zouche, I",I,1,single-letter,4,5,0,export-Forest-6000000227258314174.ged
6000000006444413392,M,"Sir Anketil Mallory I, of Kirkby Mallory",Anketil,Mallory,"Sir Anketil Mallory I, of Kirkby Mallory",I,1,single-letter,3,7,0,export-Forest-6000000227226720863.ged
6000000008630615154,M,Sir Hugh le Despenser I,Hugh,le Despenser,Sir Hugh le Despenser I,I,1,single-letter,4,5,0,export-Forest-6000000227258314174.ged
6000000065232366132,M,"Sir Joachim Liens, Knighted by James I of England(Jacobus I)",Joachim,,"Sir Joachim Liens, Knighted by James I of England(Jacobus I)",I,1,single-letter,6,10,0,export-Forest-6000000227254550821.ged
6000000002809896723,M,"Sir John I Stanley, Lord Lt. of Ireland, titular King of Mann",John,de Stanley,"Sir John I Stanley, Lord Lt. of Ireland, titular King of Mann",I,1,single-letter,2,12,0,export-Forest-6000000227296941934.ged
6000000005922602087,M,"Sir Thomas de Lathom, I",Thomas,de Lathom,"Sir Thomas de Lathom, I",I,1,single-letter,4,5,0,export-Forest-6000000227258314174.ged
6000000000316286784,F,Sister I of Aelia Verina and Basiliscus,Sister I of Aelia Verina and Basiliscus,,Sister I of Aelia Verina and Basiliscus,I,1,single-letter,1,7,0,export-Forest-6000000209295506839.ged
6000000002187614287,F,Sister of Darius I,Daughter of,Hystaspes,Sister of Darius I,I,1,single-letter,3,4,0,export-Forest-6000000178918116832.ged
6000000011415120911,F,Sister of Justin I,Sister of Justin I,.,Sister of Justin I,I,1,single-letter,3,4,0,export-Forest-6000000209295506839.ged
6000000169490916828,M,Sitric I (Sigtryggr) /Halfdansson/ King of Dublin,Sitric I (Sigtryggr),,Sitric I (Sigtryggr),I,1,single-letter,1,3,0,export-Forest-6000000227227035828.ged
6000000186315731821,M,"Siva I, King of Anuradhapura",Siva,,"Siva I, King of Anuradhapura",I,1,single-letter,1,5,0,export-Forest-16.ged
6000000002187821921,M,Smbat I /Bagratuni/,Smbat I,Bagratuni,Smbat I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000006101354838,M,Smbat I Hethumen /Pahlavuni/ Prince of Paperon,Smbat I Hethumen,Pahlavuni,Smbat I Hethumen,I,1,single-letter,1,3,0,export-BloodTree-6000000178918541826.ged
6000000010867911906,M,Sobieslav I /Pommern-Danzig/ Samborides,Sobieslav I,Pommern-Danzig,Sobieslav I,I,1,single-letter,1,2,0,export-Forest.ged
6000000007167423472,M,Son of Leo I,Son of Leo I,,Son of Leo I,I,1,single-letter,3,4,0,export-Forest-6000000209295506839.ged
6000000001504235293,F,"Sophie Duge ASKANIER's I, dotter /Sachsen-Lauenburg/","Sophie Duge ASKANIER's I, dotter",Sachsen-Lauenburg,"Sophie Duge ASKANIER's I, dotter",I,1,single-letter,3,5,0,export-Forest.ged
6000000010885538132,F,"Sophie I, Abbess of Gandersheim",Sophie,,"Sophie I, Abbess of Gandersheim",I,1,single-letter,1,5,0,export-Forest-6000000227227104853.ged
6000000005747740704,M,"Sospis I Meliteus, Dadouchos",Tiberios Klaudios Sospis,Meliteus,"Sospis I Meliteus, Dadouchos",I,1,single-letter,1,4,0,export-Forest-5.ged
6000000028459578341,M,Spandarat I /Prince of Taron/,Spandarat I,Prince of Taron,Spandarat I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000201361945854,M,Spandiat I /Bagratouni/ Prince of Armenia,Spandiat I,,Spandiat I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000002539879804,M,Sri Mangku Negoro I Pangeran Sambernyowo,Sri Mangku Negoro I Pangeran Sambernyowo,,Sri Mangku Negoro I Pangeran Sambernyowo,I,1,single-letter,3,6,0,export-Descendants-33.ged
6000000041194597381,M,St. Husik I (up),St. Husik I (up),,St. Husik I (up),I,1,single-letter,2,4,0,export-Forest-6000000178918116832.ged
5098448261160031945,M,Staas I De kruisvaarder /ter Venen/ Heer en Baron,Staas I De kruisvaarder,ter Venen,Staas I De kruisvaarder,I,1,single-letter,1,4,0,export-Descendants-6000000227086455824.ged
6000000009034923275,F,Stateira I,Stateira I,,Stateira I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000003379144766,F,Stefania I,Stefania I,,Stefania I,I,1,single-letter,1,2,0,export-Forest-6000000227086455824.ged
6000000002188294764,M,Stepanos I (Mihranid) King of Caucasian Albania,Stepanos I (Mihranid),,Stepanos I (Mihranid) King of Caucasian Albania,I,1,single-letter,1,7,0,export-Forest-23.ged
6000000226410542870,M,Stephanoz I /Guaramiani/,Stephanoz I,,Stephanoz I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
389150114290012478,M,Stephanus I Count of Paris,Stephanus I,,Stephanus I Count of Paris,I,1,single-letter,1,5,0,export-Forest-6000000227086455824.ged
6000000004869157633,M,Stephen I /Chosroide/,Stephen I,Chosroide,Stephen I,I,1,single-letter,1,2,0,export-Forest-40.ged
5114240726860064750,M,"Stjepan I Kotromanic,Ban of Bosnia",Stjepan I,Kotromanić,"Stjepan I Kotromanic,Ban of Bosnia",I,1,single-letter,1,5,0,export-Forest-6000000227225628908.ged
6000000042301831901,M,"Strato I /Mathura, van/",Strato I,,Strato I,I,1,single-letter,1,2,0,export-Forest-6000000178918116832.ged
6000000063686651088,M,Strato I of Bactria,Strato I of Bactria,,Strato I of Bactria,I,1,single-letter,1,4,0,export-Forest-17.ged
6000000002188198442,M,"Strato I, king of Bactria",Strato,,"Strato I, king of Bactria",I,1,single-letter,1,5,0,export-Forest-6000000178918116832.ged
6000000089682953860,M,Straton (Strato) I Epiphanes /King of Bactria (Mathura)/,Straton (Strato) I Epiphanes,,Straton (Strato) I Epiphanes,I,1,single-letter,2,4,0,export-Forest-6000000178918116832.ged
