file	line	verdict	text
reports/synoptic-usages.tsv	396	geni	reports/unrecorded-instructions.tsv 367 geni 2026-08-05 22:40 80f89e2d typed 20 Uhh I mean I want a synoptic gedcom But we can do analysis on how it changed from these imports
reports/synoptic-usages.tsv	397	geni	reports/unrecorded-instructions.tsv 377 geni 2026-08-02 02:42 288b8ab6 typed 31 How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree fi
reports/synoptic-usages.tsv	427	unclear	reports/user-turns.tsv 300 unclear 2026-08-31T19:13:51.951Z 14fbf9e3 enqueued I did no ask you to make the synoptic tree just to refresh the ledger
reports/synoptic-usages.tsv	448	unclear	reports/user-turns.tsv 695 unclear 2026-08-30T17:11:34.578Z 409c566f typed Did you just give up and stop working? Also is the synoptictree built and the quickstatements generated
reports/synoptic-usages.tsv	449	unclear	reports/user-turns.tsv 696 unclear 2026-08-30T17:11:34.556Z 409c566f enqueued Did you just give up and stop working? Also is the synoptictree built and the quickstatements generated
reports/synoptic-usages.tsv	460	unclear	reports/user-turns.tsv 855 unclear 2026-08-30T02:58:51.031Z 0abbc71f typed I want you to run the quickstatements generator first and attach the file, and then wire it in and rebuild the synoptic tree.
reports/synoptic-usages.tsv	461	unclear	reports/user-turns.tsv 856 unclear 2026-08-30T02:58:51.012Z 0abbc71f enqueued I want you to run the quickstatements generator first and attach the file, and then wire it in and rebuild the synoptic tr
reports/synoptic-usages.tsv	464	unclear	reports/user-turns.tsv 863 geni 2026-08-30T02:38:36.047Z 0abbc71f typed Yes, this one is correct. This one also is relatively significant in terms of building the actual Synoptic tree rather than the 
reports/synoptic-usages.tsv	465	unclear	reports/user-turns.tsv 864 geni 2026-08-30T02:38:36.015Z 0abbc71f enqueued Yes, this one is correct. This one also is relatively significant in terms of building the actual Synoptic tree rather than t
reports/synoptic-usages.tsv	484	unclear	reports/user-turns.tsv 1232 unclear 2026-08-29T04:48:34.636Z 0abbc71f enqueued Yeah and don’t test it now but make the last queue item rebuilding the synoptic tree to test this thing so that we can qu
reports/synoptic-usages.tsv	486	full	reports/user-turns.tsv 1239 full 2026-08-29T04:04:29.696Z 0abbc71f typed No fuck you you didn’t get the later discussion ⏎ ⏎ When the synoptic tree is merged we change all of their bios to links to th
reports/synoptic-usages.tsv	487	full	reports/user-turns.tsv 1240 full 2026-08-29T04:04:29.680Z 0abbc71f enqueued No fuck you you didn’t get the later discussion ⏎ ⏎ When the synoptic tree is merged we change all of their bios to links to
reports/synoptic-usages.tsv	488	unclear	reports/user-turns.tsv 1286 unclear 2026-08-28T21:48:37.193Z 9ecc4b2b enqueued Cause right now I want you to rebuild the synoptic tree and then build the quick statements. Because I'm going to be runn
reports/synoptic-usages.tsv	490	unclear	reports/user-turns.tsv 1341 unclear 2026-08-28T09:12:05.329Z dbec586f enqueued Yeah basically we can search through all of the people as we add more since we want all these bureatten people in the gen
reports/synoptic-usages.tsv	500	unclear	reports/user-turns.tsv 1743 unclear 2026-08-27T06:02:08.037Z dbec586f enqueued Did you do a script census on the synoptic tree lol
reports/synoptic-usages.tsv	506	full	reports/user-turns.tsv 2057 full 2026-08-25T22:15:43.261Z e71a0de8 typed Oh my god just fucking run the goddamn zipper cron at 4pm I didn’t ask for the synoptic rebuild at 4pm cancel it
reports/synoptic-usages.tsv	507	full	reports/user-turns.tsv 2058 full 2026-08-25T22:15:43.226Z e71a0de8 enqueued Oh my god just fucking run the goddamn zipper cron at 4pm I didn’t ask for the synoptic rebuild at 4pm cancel it
reports/synoptic-usages.tsv	508	full	reports/user-turns.tsv 2083 both named 2026-08-25T21:37:00.748Z e71a0de8 typed "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and th
reports/synoptic-usages.tsv	509	full	reports/user-turns.tsv 2084 both named 2026-08-25T21:37:00.564Z e71a0de8 enqueued "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and
reports/synoptic-usages.tsv	512	unclear	reports/user-turns.tsv 2402 geni 2026-08-24T22:59:13.376Z e71a0de8 typed okay whatever the strong ones are merged, and we have a good synoptic tree right? Yes fucking run the last three exports lol, a
reports/synoptic-usages.tsv	513	unclear	reports/user-turns.tsv 2406 unclear 2026-08-24T22:50:17.438Z e71a0de8 typed uhh what the fuck does this mean? lmao can we get a synoptic tree?
reports/synoptic-usages.tsv	514	full	reports/user-turns.tsv 2416 both named 2026-08-24T21:37:01.039Z e71a0de8 typed "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and th
reports/synoptic-usages.tsv	515	full	reports/user-turns.tsv 2417 both named 2026-08-24T21:37:00.863Z e71a0de8 enqueued "SYNOPTIC REBUILD — no earlier than 2pm, by Emma's instruction, because she runs QuickStatements on Wikidata first and
reports/synoptic-usages.tsv	516	unclear	reports/user-turns.tsv 2425 unclear 2026-08-24T20:47:08.650Z e71a0de8 enqueued Wait what no? lol you forgot about the geni merge stuff which is an even more important prerequisite to the synoptic rebu
reports/synoptic-usages.tsv	517	unclear	reports/user-turns.tsv 2426 unclear 2026-08-24T20:42:52.454Z e71a0de8 typed I mean the tanba onakatomi izumo stuff is a prerequisite for the synoptic rebuild lol
reports/synoptic-usages.tsv	518	unclear	reports/user-turns.tsv 2427 unclear 2026-08-24T20:42:52.433Z e71a0de8 enqueued I mean the tanba onakatomi izumo stuff is a prerequisite for the synoptic rebuild lol
reports/synoptic-usages.tsv	520	full	reports/user-turns.tsv 2488 full 2026-08-24T17:52:11.652Z e71a0de8 enqueued Keep in mind geni description qid to wikidata qid is also important and needs to be done jointly in the synoptic tree buildi
reports/synoptic-usages.tsv	529	unclear	reports/user-turns.tsv 3778 unclear 2026-08-16T11:54:39.675Z c33ce219 typed Oh my god you’ve got them downloaded right? You should as all of these items are in the synoptic tree, look over their prope
reports/synoptic-usages.tsv	530	unclear	reports/user-turns.tsv 3779 unclear 2026-08-16T11:54:39.652Z c33ce219 enqueued Oh my god you’ve got them downloaded right? You should as all of these items are in the synoptic tree, look over their pr
reports/synoptic-usages.tsv	540	unclear	reports/user-turns.tsv 4109 full 2026-08-15T00:14:11.897Z 4c8b906c typed But I guess yeah, we have a synoptic tree of all three of them now that produces the geni order.life stuff, which gives the mos
reports/synoptic-usages.tsv	545	unclear	reports/user-turns.tsv 4194 unclear 2026-08-14T04:00:39.210Z 35a0744d enqueued Also a bunch of zips have been downloaded nad should be incorporate into the project repo and synoptic tree
reports/synoptic-usages.tsv	547	unclear	reports/user-turns.tsv 4343 unclear 2026-08-13T07:08:04.558Z 100895e2 enqueued Uhh wait what is that line not in our synoptic tree?
reports/synoptic-usages.tsv	550	unclear	reports/user-turns.tsv 4447 unclear 2026-08-13T02:16:26.475Z 100895e2 typed I am extremely fucking confused did you intentionally omit https://www.geni.com/people/Emma-Bishop/6000000087535357291 from 
reports/synoptic-usages.tsv	553	both named	reports/user-turns.tsv 4928 both named 2026-08-07T14:26:53.942Z e175cc1d enqueued I think we should ignore the synoptic gedcom by necessity because it exceeds the maximum size. I do not want the Wikid
reports/synoptic-usages.tsv	554	unclear	reports/user-turns.tsv 4936 unclear 2026-08-07T05:44:54.915Z 16972e3a enqueued Like the entire fucking point of all of this is building a synoptic tree so if you are just not doing it then fuck you
reports/synoptic-usages.tsv	555	geni	reports/user-turns.tsv 4937 geni 2026-08-07T05:43:54.557Z 16972e3a enqueued Like were all of these just not put into the synoptic tree were you not integrating new gedcoms for a significant time perio
reports/synoptic-usages.tsv	556	unclear	reports/user-turns.tsv 4938 unclear 2026-08-07T05:43:17.628Z 16972e3a typed sorry what the fuck why did you scan the zips instead of integrating them into our synoptic tree
reports/synoptic-usages.tsv	557	geni	reports/user-turns.tsv 5020 geni 2026-08-05T22:40:53.842Z 80f89e2d typed Uhh I mean I want a synoptic gedcom ⏎ ⏎ But we can do analysis on how it changed from these imports
reports/synoptic-usages.tsv	558	geni	reports/user-turns.tsv 5021 geni 2026-08-05T22:40:53.778Z 80f89e2d enqueued Uhh I mean I want a synoptic gedcom ⏎ ⏎ But we can do analysis on how it changed from these imports
reports/synoptic-usages.tsv	561	geni	reports/user-turns.tsv 5073 geni 2026-08-02T02:42:08.370Z 288b8ab6 typed How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree finding i
reports/synoptic-usages.tsv	562	geni	reports/user-turns.tsv 5074 geni 2026-08-02T02:42:08.332Z 288b8ab6 enqueued How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree findin
reports/synoptic-usages.tsv	563	full	reports/wikidata-labels.tsv 51777 full Q106046 synoptic gospels
reports/synoptic-usages.tsv	564	full	reports/wikidata-labels.tsv 613770 full Q51515725 Our native ferns and their allies; with synoptical descriptions of the American Pteridophyta north of Mexico
reports/synoptic-usages.tsv	565	full	reports/wikidata-labels.tsv 613771 full Q51515726 Our native ferns and their allies; with synoptical descriptions of the American Pteridophyta north of Mexico
reports/synoptic-usages.tsv	566	unclear	scripts/audit-farmname-seeds.py 5 unclear the synoptic tree is built. I will do the editing on geni for this."*
reports/synoptic-usages.tsv	567	unclear	scripts/audit-farmname-seeds.py 90 unclear "task in the queue to fix the surnames of these people before the synoptic tree "
reports/synoptic-usages.tsv	568	full	scripts/build-clan-p2600-pairs.py 5 unclear **Emma, 2026-08-24:** *"the tanba onakatomi izumo stuff is a prerequisite for the synoptic
reports/synoptic-usages.tsv	569	full	scripts/build-clan-p2600-pairs.py 6 unclear rebuild"* — these joins are **inputs** to `reports/synoptic-correspondence.tsv`, so
reports/synoptic-usages.tsv	570	full	scripts/build-clan-p2600-pairs.py 10 unclear rosters but no join, so their people were invisible to the synoptic tree even though they
reports/synoptic-usages.tsv	571	unclear	scripts/build-garborg-day.py 4921 unclear # a week before the batch, and `reports/synoptic-correspondence.tsv` recorded it as
reports/synoptic-usages.tsv	572	unclear	scripts/build-garborg-day.py 4935 unclear correspondence = ROOT / "reports" / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	573	unclear	scripts/build-garborg-day.py 5094 unclear f"(reports/synoptic-correspondence.tsv) - creating it would "
reports/synoptic-usages.tsv	574	unclear	scripts/build-join-batch.py 1 unclear """The thing that consumes the synoptic correspondence: Geni facts onto joined items.
reports/synoptic-usages.tsv	575	full	scripts/build-join-batch.py 6 full `reports/synoptic-correspondence.tsv` holds 522,086 Geni ID ↔ QID pairs from five
reports/synoptic-usages.tsv	576	full	scripts/build-join-batch.py 11 full wikidata qid is also important and needs to be done jointly in the synoptic tree
reports/synoptic-usages.tsv	577	unclear	scripts/build-join-batch.py 91 unclear with open(ROOT / "reports" / "synoptic-correspondence.tsv", encoding="utf-8") as f:
reports/synoptic-usages.tsv	578	unclear	scripts/build-merges-to-do.py 76 unclear CORRESPONDENCE = ROOT / "reports" / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	579	full	scripts/build-merges-to-do.py 89 full `reports/synoptic-correspondence.tsv` does see them, through the zipper and the structural
reports/synoptic-usages.tsv	580	full	scripts/build-merges-to-do.py 314 full "`reports/synoptic-correspondence.tsv` does see them, through the zipper and the "
reports/synoptic-usages.tsv	581	unclear	scripts/build-name-classes.py 4 unclear *"running an analysis of this [synoptic] tree, all the different names inside…
reports/synoptic-usages.tsv	582	unclear	scripts/build-nn-label-batch.py 41 unclear **And the reach was measured on the synoptic tree, not on one store.** Emma named
reports/synoptic-usages.tsv	583	unclear	scripts/build-nn-label-batch.py 43 unclear Jenny stuff, and not the Synoptic Tree… I'm pretty sure that long-range
reports/synoptic-usages.tsv	584	unclear	scripts/build-nn-label-batch.py 57 unclear skip the synoptic check next time.
reports/synoptic-usages.tsv	585	unclear	scripts/build-orderlife-batch.py 1 unclear """Turn `order.life` into the third source of the synoptic tree, as edit objects.
reports/synoptic-usages.tsv	586	full	scripts/build-orderlife-batch.py 4 full without a Wikidata ID can still be merged into the synoptic tree because we have
reports/synoptic-usages.tsv	587	unclear	scripts/build-orderlife-diff.py 3 unclear **Not a merge, and not a synoptic tree.** Emma, 2026-08-14: the synoptic tree is
reports/synoptic-usages.tsv	588	full	scripts/build-parent-candidates.py 189 full # in `reports/synoptic-correspondence.tsv`** -- known through the structural walk, the zipper,
reports/synoptic-usages.tsv	589	unclear	scripts/build-parent-candidates.py 192 unclear # So an item is spoken for if ANY source in the synoptic correspondence claims it, and a Geni
reports/synoptic-usages.tsv	590	unclear	scripts/build-parent-candidates.py 194 unclear # union of all eight sources; `docs/synoptic-correspondence.md` is what each is worth.
reports/synoptic-usages.tsv	591	unclear	scripts/build-parent-candidates.py 196 unclear synoptic = ROOT / "reports" / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	592	unclear	scripts/build-parent-candidates.py 197 unclear if synoptic.exists():
reports/synoptic-usages.tsv	593	unclear	scripts/build-parent-candidates.py 198 unclear with io.open(synoptic, encoding="utf-8", newline="") as fh:
reports/synoptic-usages.tsv	594	both named	scripts/build-qid-links-gedcom.py 14 full docstring said the file existed so the synoptic tree *"ALWAYS"* carried QID links, which is the
reports/synoptic-usages.tsv	595	both named	scripts/build-qid-links-gedcom.py 16 unclear generalisations of *"When the synoptic tree is merged we change all of their bios to links to
reports/synoptic-usages.tsv	596	both named	scripts/build-qid-links-gedcom.py 22 unclear this script emitted every pairing in `reports/synoptic-correspondence.tsv` that landed on somebody
reports/synoptic-usages.tsv	597	both named	scripts/build-qid-links-gedcom.py 40 unclear asked for a directory whose records *"overwrite earlier ones from other repos in the synoptic
reports/synoptic-usages.tsv	598	both named	scripts/build-qid-links-gedcom.py 59 unclear Reading `reports/synoptic-correspondence.tsv` and filtering it to the three returned **0 of 3** —
reports/synoptic-usages.tsv	599	both named	scripts/build-qid-links-gedcom.py 101 unclear #: `reports/synoptic-correspondence.tsv`.** Checked rather than assumed. They are hers by hand,
reports/synoptic-usages.tsv	600	geni	scripts/build-scraped-gedcom.py 6 geni turns them into things that are usable and would be merged into the synoptic tree as GEDCOM
reports/synoptic-usages.tsv	601	unclear	scripts/build-synoptic-correspondence.py 3 unclear python scripts/build-synoptic-correspondence.py
reports/synoptic-usages.tsv	602	unclear	scripts/build-synoptic-correspondence.py 7 unclear synoptic tree."*
reports/synoptic-usages.tsv	603	unclear	scripts/build-synoptic-correspondence.py 10 unclear them**, which is precisely the artefact `CLAUDE.md` says the synoptic tree is for:
reports/synoptic-usages.tsv	604	unclear	scripts/build-synoptic-correspondence.py 34 unclear Writes `reports/synoptic-correspondence.tsv` and `reports/synoptic-conflicts.tsv`.
reports/synoptic-usages.tsv	605	unclear	scripts/build-synoptic-correspondence.py 55 unclear dropped here rather than carried into the synoptic tree and left for a human to
reports/synoptic-usages.tsv	606	unclear	scripts/build-synoptic-correspondence.py 129 unclear # synoptic rebuild"*. Tanba and the sister repo's fuller Izumo roster had joins
reports/synoptic-usages.tsv	607	unclear	scripts/build-synoptic-correspondence.py 184 unclear out = R / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	608	unclear	scripts/build-synoptic-correspondence.py 208 unclear conf = R / "synoptic-conflicts.tsv"
reports/synoptic-usages.tsv	609	unclear	scripts/bure-coverage.py 19 unclear people in the geni synoptic tree and once everyone is covered the campaign is over. Because
reports/synoptic-usages.tsv	610	unclear	scripts/census-correspondence-shapes.py 35 unclear Reads `reports/synoptic-correspondence.tsv`. Offline.
reports/synoptic-usages.tsv	611	unclear	scripts/census-correspondence-shapes.py 56 unclear src = ROOT / "reports" / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	612	unclear	scripts/census-name-scripts.py 6 unclear all languages in the synoptic tree (our geni stuff) and we add labels in all of them. And I don't
reports/synoptic-usages.tsv	613	full	scripts/census-solo-children.py 6 full queued up analysis on synoptic tree vs wikidata solo children situations like this."* And, before
reports/synoptic-usages.tsv	614	unclear	scripts/census-synoptic-usages.py 1 unclear """Every place the repo says "synoptic tree", and which of the two things it means.
reports/synoptic-usages.tsv	615	unclear	scripts/census-synoptic-usages.py 3 unclear python scripts/census-synoptic-usages.py
reports/synoptic-usages.tsv	616	unclear	scripts/census-synoptic-usages.py 27 unclear Writes `reports/synoptic-usages.tsv` — file, line, verdict, the line itself.
reports/synoptic-usages.tsv	617	unclear	scripts/census-synoptic-usages.py 37 unclear OUT = ROOT / "reports" / "synoptic-usages.tsv"
reports/synoptic-usages.tsv	618	unclear	scripts/census-synoptic-usages.py 62 unclear if "synoptic" not in text.lower():
reports/synoptic-usages.tsv	619	unclear	scripts/census-synoptic-usages.py 65 unclear if "synoptic" not in line.lower():
reports/synoptic-usages.tsv	620	unclear	scripts/census-synoptic-usages.py 81 unclear print(f"{len(rows)} usages of 'synoptic' across "
reports/synoptic-usages.tsv	621	unclear	scripts/find-chain-gaps.py 4 unclear *"I didn't request that you rebuild the synoptic tree. You just did that on your own,
reports/synoptic-usages.tsv	622	unclear	scripts/find-chain-gaps.py 5 unclear and I think that's kind of stupid… rebuilding the synoptic tree right now is just going
reports/synoptic-usages.tsv	623	unclear	scripts/measure-orderlife-pairs.py 14 unclear column — so it answers exactly the question `reports/synoptic-correspondence.tsv` answers, from
reports/synoptic-usages.tsv	624	unclear	scripts/measure-orderlife-pairs.py 45 unclear OURS = ROOT / "reports" / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	625	unclear	scripts/measure-post-merge-override.py 19 unclear synoptic tree earlier either"* — with the queue noting that later-wins is not post-merge-wins
reports/synoptic-usages.tsv	626	unclear	scripts/measure-three-seed-eccentricity.py 1 unclear """Is Emma eccentric on the SYNOPTIC TREE, once all three seeds are taken together?
reports/synoptic-usages.tsv	627	unclear	scripts/measure-three-seed-eccentricity.py 7 unclear being *incomplete*, and that on the synoptic tree — where the family structure is dense rather
reports/synoptic-usages.tsv	628	unclear	scripts/measure-three-seed-eccentricity.py 11 unclear our synoptic tree."* So the synoptic tree is the better predictor of the eventual shape, and the
reports/synoptic-usages.tsv	629	unclear	scripts/measure-three-seed-eccentricity.py 86 unclear print("loading the synoptic tree ...", flush=True)
reports/synoptic-usages.tsv	630	unclear	scripts/multi-geni-item-roster.py 17 unclear really removing the merged profile from the synoptic tree... We're just linking everything
reports/synoptic-usages.tsv	631	geni	scripts/rebuild-everything.py 1 unclear """Rebuild the synoptic tree and everything derived from it, ending with the batch.
reports/synoptic-usages.tsv	632	unclear	scripts/refresh-drift.py 133 unclear # `build-synoptic-correspondence.py` reads `structural-walk-validation.tsv` and is a
reports/synoptic-usages.tsv	633	unclear	scripts/resolve-multi-geni-by-parents.py 143 unclear with open(ROOT / "reports" / "synoptic-correspondence.tsv", encoding="utf-8") as f:
reports/synoptic-usages.tsv	634	unclear	scripts/scraped_pages.py 6 unclear are different. It turns them into things that are usable and would be merged into the synoptic
reports/synoptic-usages.tsv	635	unclear	scripts/verify-spine-candidates.py 24 unclear * the relative appears in `reports/synoptic-correspondence.tsv` against our relative.
reports/synoptic-usages.tsv	636	unclear	scripts/verify-spine-candidates.py 85 unclear syn = R / "synoptic-correspondence.tsv"
reports/synoptic-usages.tsv	637	unclear	scripts/walk-structural-merge.py 3 unclear Emma, 2026-08-15: *"For the synoptic tree, we're supposed to be specifically
reports/synoptic-usages.tsv	638	unclear	scripts/walk-structural-merge.py 6 unclear That is a critical part of building up this synoptic tree."*
reports/synoptic-usages.tsv	639	full	scripts/zipper-join.py 15 unclear *"For the synoptic tree, we're supposed to be specifically going up the parental lines and stuff
reports/synoptic-usages.tsv	640	full	scripts/zipper-join.py 62 unclear * **It emits no edit.** The output is a correspondence for the synoptic tree.
reports/synoptic-usages.tsv	641	unclear	src/genimerge/frontier.py 116 unclear synoptic tree, and what makes it synoptic is that the graph is connected —
reports/synoptic-usages.tsv	642	geni	src/genimerge/sources.py 163 geni the synoptic tree"*. The merge already gives a conflict to the later source — but
reports/synoptic-usages.tsv	643	geni	tests/test_chain_gaps.py 3 geni Emma, 2026-08-17, on the merge I ran unasked: *"rebuilding the synoptic tree right now
reports/synoptic-usages.tsv	644	unclear	tests/test_join_batch.py 1 unclear """`scripts/build-join-batch.py` — the thing that consumes the synoptic correspondence.
reports/synoptic-usages.tsv	645	unclear	tests/test_sources.py 128 unclear synoptic tree"*.
reports/synoptic-usages.tsv	646	full	tests/test_synoptic_conflicts.py 1 full """`reports/synoptic-conflicts.tsv` must attribute each candidate QID separately.
reports/synoptic-usages.tsv	647	unclear	tests/test_synoptic_conflicts.py 23 unclear CONFLICTS = REPO / "reports" / "synoptic-conflicts.tsv"
reports/synoptic-usages.tsv	648	unclear	todo.md 101 unclear **Phase 3 — synoptic density, then targeted breadth (after phase 2).** With ~50
reports/synoptic-usages.tsv	649	unclear	todo.md 311 unclear re-runs is the offline chain: `scripts/build-synoptic-correspondence.py` and the
reports/synoptic-usages.tsv	650	unclear	todo.md 646 unclear antiquity material she wants to **include in the synoptic tree**, and she asked
reports/unrecorded-instructions.tsv	39	unclear	2026-08-30 17:11 409c566f typed 17 Did you just give up and stop working? Also is the synoptictree built and the quickstatements generated
reports/unrecorded-instructions.tsv	71	unclear	2026-08-28 04:58 dbec586f typed 169 Okay, I do want to keep something in mind: those people do exist on Jenny, right? Of course, they exist on Jenny. Don't we have the ability to actively add a Jenny 
reports/unrecorded-instructions.tsv	93	unclear	2026-08-24 06:22 e71a0de8 enqueued 41 Please do actual AskUserQuestion for this please. Do not just wait and pray. Also important thin here: We are actually doin the queue right and no just kinda doin
reports/unrecorded-instructions.tsv	165	unclear	2026-08-19 01:54 cac49571 enqueued 50 do not fuck with the stuff there but please force open the individuals in my browser so I can change them and add a task in the queue to fix the surnames of these
reports/unrecorded-instructions.tsv	203	unclear	2026-08-16 11:54 c33ce219 typed 27 Oh my god you’ve got them downloaded right? You should as all of these items are in the synoptic tree, look over their properties you cunt
reports/unrecorded-instructions.tsv	246	both named	2026-08-15 07:38 c33ce219 enqueued 126 "You should've fucking found it. What the fuck is item 2 blocked on QIDs? What the fuck is this? I don't even know what item 2 is, but I literally gave you a lis
reports/unrecorded-instructions.tsv	265	full	2026-08-14 23:39 4c8b906c enqueued 138 But yeah, you figured it out earlier. You figured it out earlier so just ignore Q2. I'm in it but I'm not really that relevant there. The Wikidata + geni link is
reports/unrecorded-instructions.tsv	351	unclear	2026-08-07 05:43 16972e3a typed 18 sorry what the fuck why did you scan the zips instead of integrating them into our synoptic tree
reports/unrecorded-instructions.tsv	367	geni	2026-08-05 22:40 80f89e2d typed 20 Uhh I mean I want a synoptic gedcom But we can do analysis on how it changed from these imports
reports/unrecorded-instructions.tsv	377	geni	2026-08-02 02:42 288b8ab6 typed 31 How was the merge? To be clear right now the idea of the project is we are building a larger and larger synoptic tree finding individuals like that one we did.
reports/user-turns.tsv	7	unclear	2026-09-01T07:51:53.605Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	25	unclear	2026-09-01T06:48:53.533Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	26	unclear	2026-09-01T06:48:53.408Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	40	unclear	2026-09-01T05:49:02.304Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	41	unclear	2026-09-01T05:49:02.139Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	50	unclear	2026-09-01T04:48:54.055Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	51	unclear	2026-09-01T04:48:53.913Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	88	unclear	2026-09-01T03:48:53.880Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	89	unclear	2026-09-01T03:48:53.803Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	117	unclear	2026-09-01T02:48:53.334Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	118	unclear	2026-09-01T02:48:53.267Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	138	unclear	2026-09-01T01:48:53.901Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	139	unclear	2026-09-01T01:48:53.838Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	150	unclear	2026-09-01T00:48:53.583Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	151	unclear	2026-09-01T00:48:53.520Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	161	unclear	2026-08-31T23:48:53.622Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	162	unclear	2026-08-31T23:48:53.559Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	173	unclear	2026-08-31T22:49:41.353Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	174	unclear	2026-08-31T22:49:41.280Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
reports/user-turns.tsv	202	unclear	2026-08-31T21:52:15.086Z 14fbf9e3 typed okay this is good. So I want you to add three items at the beginning of the quue after the current item: ⏎ ⏎ 1. Rewrite the quickstatements generator (which inc
reports/user-turns.tsv	203	unclear	2026-08-31T21:52:15.060Z 14fbf9e3 enqueued okay this is good. So I want you to add three items at the beginning of the quue after the current item: ⏎ ⏎ 1. Rewrite the quickstatements generator (which 
reports/user-turns.tsv	204	unclear	2026-08-31T21:48:53.761Z 14fbf9e3 typed "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections ou
reports/user-turns.tsv	205	unclear	2026-08-31T21:48:53.692Z 14fbf9e3 enqueued "DEAD-QUEUE-ITEM SWEEP (geni). Read queue.md and find items that are simply COMPLETED — the work described has already been done — then DELETE those sections
